No.,Crew,Group,ss,Race,cou,time_SS_sec
92,Carra  Sar,RC4,4,Roma Capitale,78,309.8
100,Doretto  M,RC5,4,Roma Capitale,79,309.9
78,Ragnoli  I,RC3,4,Roma Capitale,80,311.7
102,Zanin  Mar,RC5,4,Roma Capitale,81,312.9
89,Weigert  T,RC4,4,Roma Capitale,82,317.7
53,Tomov  A. ,RC5,4,Roma Capitale,83,324.2
40,Raftery  A,RC4,4,Roma Capitale,84,325.3
103,La Notte  ,RC5,4,Roma Capitale,85,331.0
91,Oprea  Cri,RC4,4,Roma Capitale,86,332.4
55,Lupu  Cipr,RC5,4,Roma Capitale,87,396.0
5,Sesks  M. ,RC2,4,Roma Capitale,88,856.9
72,Angelucci ,RC2,4,Roma Capitale,89,856.9
50,Hangodi  B,RC4,4,Roma Capitale,90,881.4
24,Crugnola  ,RC2,5,Roma Capitale,1,395.5
21,Basso  G. ,RC2,5,Roma Capitale,2,396.7
15,Campedelli,RC2,5,Roma Capitale,3,397.9
8,Bonato  Yo,RC2,5,Roma Capitale,4,398.5
9,Mareš  Fil,RC2,5,Roma Capitale,5,399.4
3,Mabellini ,RC2,5,Roma Capitale,6,399.6
1,Paddon  Ha,RC2,5,Roma Capitale,7,399.8
2,Llarena  E,RC2,5,Roma Capitale,8,401.1
23,Andolfi  F,RC2,5,Roma Capitale,9,401.3
14,Grzyb  Grz,RC2,5,Roma Capitale,10,401.4
58,Avbelj  Bo,RC2,5,Roma Capitale,11,401.7
6,Franceschi,RC2,5,Roma Capitale,12,402.9
7,Heikkilä  ,RC2,5,Roma Capitale,13,403.2
25,Mazzocchi ,RC2,5,Roma Capitale,14,403.4
56,Bottarelli,RC2,5,Roma Capitale,15,403.6
18,Battistoll,RC2,5,Roma Capitale,16,404.1
12,Tempestini,RC2,5,Roma Capitale,17,404.5
10,Wagner  Si,RC2,5,Roma Capitale,18,404.9
28,Scattolon ,RC2,5,Roma Capitale,19,405.9
11,Joona  Lau,RC2,5,Roma Capitale,20,407.4
19,László  Ma,RC2,5,Roma Capitale,21,410.4
59,Aragno  F.,RC2,5,Roma Capitale,22,410.6
27,von Thurn ,RC2,5,Roma Capitale,23,410.7
26,Rusce  Ant,RC2,5,Roma Capitale,24,410.9
57,Ferrarotti,RC2,5,Roma Capitale,25,410.9
20,O'Brien  P,RC2,5,Roma Capitale,26,416.2
76,Tiramani  ,RC2,5,Roma Capitale,27,418.0
32,Armstrong ,RC3,5,Roma Capitale,28,419.3
29,Somaschini,RC2,5,Roma Capitale,29,425.7
79,Pisani  G.,RC4,5,Roma Capitale,30,426.4
70,Mauri  Mau,RC2,5,Roma Capitale,31,427.1
33,Andreucci ,RC3,5,Roma Capitale,32,427.6
16,Csomós  Mi,RC2,5,Roma Capitale,33,428.2
37,Daprà  Rob,RC4,5,Roma Capitale,34,428.8
30,Cuzma  Bog,RC2,5,Roma Capitale,35,429.5
81,Lucchesi  ,RC4,5,Roma Capitale,36,430.6
80,Farina  Fa,RC4,5,Roma Capitale,37,431.3
44,Schulz  Ti,RC4,5,Roma Capitale,38,432.3
84,Di Pietro ,RC4,5,Roma Capitale,39,432.5
82,Cambiaghi ,RC4,5,Roma Capitale,40,434.0
71,Brazzoli  ,RC2,5,Roma Capitale,41,434.2
35,Maior  Nor,RC4,5,Roma Capitale,42,435.2
41,Zanin  Mat,RC4,5,Roma Capitale,43,438.5
83,Cardi  Céd,RC4,5,Roma Capitale,44,438.8
38,McRae  Max,RC4,5,Roma Capitale,45,439.0
34,Nore  Ola ,RC4,5,Roma Capitale,46,439.1
85,Rendina  M,RC4,5,Roma Capitale,47,439.2
46,Noller  Re,RC4,5,Roma Capitale,48,439.4
39,Johansson ,RC4,5,Roma Capitale,49,439.9
48,Škulj  Mar,RC4,5,Roma Capitale,50,440.3
86,Cazzaro  N,RC4,5,Roma Capitale,51,442.6
75,László  Z.,RC2,5,Roma Capitale,52,443.0
36,Hansen  Vi,RC4,5,Roma Capitale,53,444.9
52,Rossi  Ghj,RC4,5,Roma Capitale,54,445.6
47,Zeiringer ,RC4,5,Roma Capitale,55,445.7
87,Fiore  Ema,RC4,5,Roma Capitale,56,446.2
105,De Antoni ,RC5,5,Roma Capitale,57,451.1
74,Manole  Mi,RC2,5,Roma Capitale,58,451.6
94,Pesavento ,RC5,5,Roma Capitale,59,452.7
45,Spitalier ,RC4,5,Roma Capitale,60,452.8
73,Caires  Mi,RC2,5,Roma Capitale,61,453.2
95,Pederzani ,RC5,5,Roma Capitale,62,454.8
54,Juhász  Cs,RC4,5,Roma Capitale,63,457.8
49,Kreuter  N,RC4,5,Roma Capitale,64,459.1
99,Dei Ceci  ,RC5,5,Roma Capitale,65,459.9
96,Nerobutto ,RC5,5,Roma Capitale,66,460.9
98,Scannella ,RC5,5,Roma Capitale,67,461.7
104,Campagna  ,RC5,5,Roma Capitale,68,461.7
106,Gonella  A,RC5,5,Roma Capitale,69,462.8
100,Doretto  M,RC5,5,Roma Capitale,70,465.6
102,Zanin  Mar,RC5,5,Roma Capitale,71,466.5
40,Raftery  A,RC4,5,Roma Capitale,72,468.1
77,Perosino  ,RC2,5,Roma Capitale,73,468.3
88,Nember  Gr,RC4,5,Roma Capitale,74,468.4
92,Carra  Sar,RC4,5,Roma Capitale,75,468.5
101,Peduzzi  F,RC5,5,Roma Capitale,76,470.8
31,Kołtun  J.,RC2,5,Roma Capitale,77,476.6
89,Weigert  T,RC4,5,Roma Capitale,78,477.9
78,Ragnoli  I,RC3,5,Roma Capitale,79,478.0
90,Irlacher  ,RC4,5,Roma Capitale,80,479.5
53,Tomov  A. ,RC5,5,Roma Capitale,81,486.2
91,Oprea  Cri,RC4,5,Roma Capitale,82,491.8
103,La Notte  ,RC5,5,Roma Capitale,83,493.3
97,Iani  Igor,RC5,5,Roma Capitale,84,547.0
55,Lupu  Cipr,RC5,5,Roma Capitale,85,591.4
4,Lukyanuk  ,RC2,5,Roma Capitale,86,700.4
5,Sesks  M. ,RC2,5,Roma Capitale,87,995.5
72,Angelucci ,RC2,5,Roma Capitale,88,995.5
50,Hangodi  B,RC4,5,Roma Capitale,89,1026.4
93,Turri  Gia,RC4,5,Roma Capitale,90,1026.4
24,Crugnola  ,RC2,6,Roma Capitale,1,1162.9
21,Basso  G. ,RC2,6,Roma Capitale,2,1167.8
8,Bonato  Yo,RC2,6,Roma Capitale,3,1169.9
9,Mareš  Fil,RC2,6,Roma Capitale,4,1178.2
15,Campedelli,RC2,6,Roma Capitale,5,1179.2
3,Mabellini ,RC2,6,Roma Capitale,6,1182.6
4,Lukyanuk  ,RC2,6,Roma Capitale,7,1182.9
6,Franceschi,RC2,6,Roma Capitale,8,1185.6
