No.,Crew,Group,ss,Race,cou,time_SS_sec
5,Mabellini ,RC2,6,Canarias,11,372.1
11,Pardo  Jav,RC2,6,Canarias,12,372.3
24,Nucita  An,RC2,6,Canarias,13,372.8
17,Mareš  Fil,RC2,6,Canarias,14,372.9
18,Wagner  Si,RC2,6,Canarias,15,372.9
19,Suarez  M.,RC2,6,Canarias,16,374.1
2,Østberg  M,RC2,6,Canarias,17,374.3
14,Palomo  Ós,RC2,6,Canarias,18,374.4
20,Černý  Jan,RC2,6,Canarias,19,374.4
4,Kristensso,RC2,6,Canarias,20,375.7
23,László  Ma,RC2,6,Canarias,21,376.1
7,Heikkilä  ,RC2,6,Canarias,22,376.7
9,Sesks  M. ,RC2,6,Canarias,23,376.8
42,Quesada  R,RC2,6,Canarias,24,379.1
37,Peláez  J.,RC2,6,Canarias,25,381.7
41,Fuentes  S,RC2,6,Canarias,26,382.9
25,Kołtun  J.,RC2,6,Canarias,27,385.5
40,López  F. ,RC2,6,Canarias,28,388.9
30,Armstrong ,RC3,6,Canarias,29,390.2
43,Fariña  G.,RC4,6,Canarias,30,391.6
31,Daprà  Rob,RC4,6,Canarias,31,392.6
44,Cañada  Ja,RC4,6,Canarias,32,393.9
47,Cruz  Fern,RC4,6,Canarias,33,396.2
29,Bertolotti,RC2,6,Canarias,34,396.8
28,Somaschini,RC2,6,Canarias,35,396.9
46,Climent  N,RC4,6,Canarias,36,398.9
48,Machín  An,RC4,6,Canarias,37,399.8
45,de la Cruz,RC4,6,Canarias,38,400.8
26,Cuzma  Bog,RC2,6,Canarias,39,401.2
33,Hangodi  B,RC4,6,Canarias,40,405.7
38,Comas  Mar,RC2,6,Canarias,41,407.1
51,Armas  Noé,RC5,6,Canarias,42,412.5
50,Hernández ,RC5,6,Canarias,43,414.6
62,Bello  Jos,RC4,6,Canarias,44,415.1
49,Hernández ,RC4,6,Canarias,45,419.7
32,Kreuter  N,RC4,6,Canarias,46,423.0
58,Mederos  H,RC5,6,Canarias,47,424.0
56,Valido  Ví,RC5,6,Canarias,48,424.6
54,Rodríguez ,RC5,6,Canarias,49,425.1
57,Cabrera  I,RC5,6,Canarias,50,425.8
55,Hernández ,RC5,6,Canarias,51,430.0
60,Concepción,RC5,6,Canarias,52,432.5
52,Alonso  Ja,RC5,6,Canarias,53,438.0
34,Grillo  A.,RC4,6,Canarias,54,438.1
61,Naranjo  M,RC4,6,Canarias,55,515.4
21,Cruz  Enri,RC2,6,Canarias,56,533.4
39,Pernía  S.,RC2,6,Canarias,57,967.9
53,Avella  B.,RC5,6,Canarias,58,1012.5
59,Avella  Ul,RC5,6,Canarias,59,1012.5
1,Paddon  Ha,RC2,7,Canarias,1,673.9
6,Bonato  Yo,RC2,7,Canarias,2,674.1
36,Solans  Ja,RC2,7,Canarias,3,678.5
11,Pardo  Jav,RC2,7,Canarias,4,680.5
15,Ruiloba  D,RC2,7,Canarias,5,681.1
10,Franceschi,RC2,7,Canarias,6,682.0
35,Ares  Iván,RC2,7,Canarias,7,682.0
3,Llarena  E,RC2,7,Canarias,8,682.9
16,Campedelli,RC2,7,Canarias,9,683.8
17,Mareš  Fil,RC2,7,Canarias,10,683.9
24,Nucita  An,RC2,7,Canarias,11,684.3
22,Grzyb  Grz,RC2,7,Canarias,12,684.4
5,Mabellini ,RC2,7,Canarias,13,685.2
12,Suárez  J.,RC2,7,Canarias,14,685.4
7,Heikkilä  ,RC2,7,Canarias,15,686.5
2,Østberg  M,RC2,7,Canarias,16,687.3
19,Suarez  M.,RC2,7,Canarias,17,687.5
20,Černý  Jan,RC2,7,Canarias,18,687.6
4,Kristensso,RC2,7,Canarias,19,688.6
9,Sesks  M. ,RC2,7,Canarias,20,689.3
18,Wagner  Si,RC2,7,Canarias,21,690.2
14,Palomo  Ós,RC2,7,Canarias,22,691.0
23,László  Ma,RC2,7,Canarias,23,693.2
42,Quesada  R,RC2,7,Canarias,24,704.0
41,Fuentes  S,RC2,7,Canarias,25,704.7
37,Peláez  J.,RC2,7,Canarias,26,705.6
30,Armstrong ,RC3,7,Canarias,27,714.0
40,López  F. ,RC2,7,Canarias,28,723.4
43,Fariña  G.,RC4,7,Canarias,29,726.5
47,Cruz  Fern,RC4,7,Canarias,30,728.3
44,Cañada  Ja,RC4,7,Canarias,31,729.4
28,Somaschini,RC2,7,Canarias,32,735.0
31,Daprà  Rob,RC4,7,Canarias,33,735.1
29,Bertolotti,RC2,7,Canarias,34,735.8
48,Machín  An,RC4,7,Canarias,35,739.0
46,Climent  N,RC4,7,Canarias,36,742.6
26,Cuzma  Bog,RC2,7,Canarias,37,743.6
45,de la Cruz,RC4,7,Canarias,38,746.7
51,Armas  Noé,RC5,7,Canarias,39,749.2
38,Comas  Mar,RC2,7,Canarias,40,749.8
33,Hangodi  B,RC4,7,Canarias,41,750.9
50,Hernández ,RC5,7,Canarias,42,752.9
62,Bello  Jos,RC4,7,Canarias,43,763.9
56,Valido  Ví,RC5,7,Canarias,44,772.0
58,Mederos  H,RC5,7,Canarias,45,775.3
49,Hernández ,RC4,7,Canarias,46,776.9
32,Kreuter  N,RC4,7,Canarias,47,782.1
57,Cabrera  I,RC5,7,Canarias,48,791.3
60,Concepción,RC5,7,Canarias,49,795.4
34,Grillo  A.,RC4,7,Canarias,50,800.5
55,Hernández ,RC5,7,Canarias,51,801.0
52,Alonso  Ja,RC5,7,Canarias,52,806.0
61,Naranjo  M,RC4,7,Canarias,53,937.7
21,Cruz  Enri,RC2,7,Canarias,54,1273.9
25,Kołtun  J.,RC2,7,Canarias,55,1273.9
39,Pernía  S.,RC2,7,Canarias,56,1273.9
53,Avella  B.,RC5,7,Canarias,57,1349.2
54,Rodríguez ,RC5,7,Canarias,58,1349.2
59,Avella  Ul,RC5,7,Canarias,59,1349.2
6,Bonato  Yo,RC2,8,Canarias,1,296.0
1,Paddon  Ha,RC2,8,Canarias,2,297.8
12,Suárez  J.,RC2,8,Canarias,3,297.8
18,Wagner  Si,RC2,8,Canarias,4,299.2
16,Campedelli,RC2,8,Canarias,5,300.1
11,Pardo  Jav,RC2,8,Canarias,6,300.2
36,Solans  Ja,RC2,8,Canarias,7,300.4
22,Grzyb  Grz,RC2,8,Canarias,8,301.1
35,Ares  Iván,RC2,8,Canarias,9,301.2
3,Llarena  E,RC2,8,Canarias,10,301.4
2,Østberg  M,RC2,8,Canarias,11,301.6
15,Ruiloba  D,RC2,8,Canarias,12,301.8
9,Sesks  M. ,RC2,8,Canarias,13,302.0
7,Heikkilä  ,RC2,8,Canarias,14,302.6
10,Franceschi,RC2,8,Canarias,15,302.8
20,Černý  Jan,RC2,8,Canarias,16,302.9
24,Nucita  An,RC2,8,Canarias,17,303.0
5,Mabellini ,RC2,8,Canarias,18,303.1
4,Kristensso,RC2,8,Canarias,19,303.2
19,Suarez  M.,RC2,8,Canarias,20,303.3
17,Mareš  Fil,RC2,8,Canarias,21,303.4
23,László  Ma,RC2,8,Canarias,22,304.2
14,Palomo  Ós,RC2,8,Canarias,23,308.2
41,Fuentes  S,RC2,8,Canarias,24,310.1
42,Quesada  R,RC2,8,Canarias,25,312.9
30,Armstrong ,RC3,8,Canarias,26,314.6
25,Kołtun  J.,RC2,8,Canarias,27,318.8
37,Peláez  J.,RC2,8,Canarias,28,319.1
47,Cruz  Fern,RC4,8,Canarias,29,320.7
31,Daprà  Rob,RC4,8,Canarias,30,322.4
44,Cañada  Ja,RC4,8,Canarias,31,323.8
43,Fariña  G.,RC4,8,Canarias,32,324.5
40,López  F. ,RC2,8,Canarias,33,329.8
28,Somaschini,RC2,8,Canarias,34,342.6
26,Cuzma  Bog,RC2,8,Canarias,35,357.5
29,Bertolotti,RC2,8,Canarias,36,358.8
46,Climent  N,RC4,8,Canarias,37,360.8
33,Hangodi  B,RC4,8,Canarias,38,361.6
53,Avella  B.,RC5,8,Canarias,39,365.5
62,Bello  Jos,RC4,8,Canarias,40,365.7
49,Hernández ,RC4,8,Canarias,41,366.1
50,Hernández ,RC5,8,Canarias,42,368.9
38,Comas  Mar,RC2,8,Canarias,43,369.3
51,Armas  Noé,RC5,8,Canarias,44,369.9
45,de la Cruz,RC4,8,Canarias,45,370.9
55,Hernández ,RC5,8,Canarias,46,372.1
59,Avella  Ul,RC5,8,Canarias,47,372.3
48,Machín  An,RC4,8,Canarias,48,374.0
56,Valido  Ví,RC5,8,Canarias,49,377.2
34,Grillo  A.,RC4,8,Canarias,50,379.1
58,Mederos  H,RC5,8,Canarias,51,379.3
60,Concepción,RC5,8,Canarias,52,380.4
57,Cabrera  I,RC5,8,Canarias,53,388.3
32,Kreuter  N,RC4,8,Canarias,54,393.1
52,Alonso  Ja,RC5,8,Canarias,55,395.3
61,Naranjo  M,RC4,8,Canarias,56,451.4
6,Bonato  Yo,RC2,9,Canarias,1,1046.6
2,Østberg  M,RC2,9,Canarias,2,1057.9
36,Solans  Ja,RC2,9,Canarias,3,1060.7
12,Suárez  J.,RC2,9,Canarias,4,1062.2
1,Paddon  Ha,RC2,9,Canarias,5,1066.0
4,Kristensso,RC2,9,Canarias,6,1067.0
9,Sesks  M. ,RC2,9,Canarias,7,1067.3
23,László  Ma,RC2,9,Canarias,8,1068.5
22,Grzyb  Grz,RC2,9,Canarias,9,1069.6
3,Llarena  E,RC2,9,Canarias,10,1069.8
17,Mareš  Fil,RC2,9,Canarias,11,1069.8
18,Wagner  Si,RC2,9,Canarias,12,1070.9
10,Franceschi,RC2,9,Canarias,13,1071.3
35,Ares  Iván,RC2,9,Canarias,14,1071.5
24,Nucita  An,RC2,9,Canarias,15,1074.0
14,Palomo  Ós,RC2,9,Canarias,16,1074.4
16,Campedelli,RC2,9,Canarias,17,1078.7
20,Černý  Jan,RC2,9,Canarias,18,1086.3
42,Quesada  R,RC2,9,Canarias,19,1087.4
7,Heikkilä  ,RC2,9,Canarias,20,1087.9
41,Fuentes  S,RC2,9,Canarias,21,1089.8
30,Armstrong ,RC3,9,Canarias,22,1097.3
19,Suarez  M.,RC2,9,Canarias,23,1100.7
15,Ruiloba  D,RC2,9,Canarias,24,1101.3
37,Peláez  J.,RC2,9,Canarias,25,1103.0
5,Mabellini ,RC2,9,Canarias,26,1103.4
25,Kołtun  J.,RC2,9,Canarias,27,1112.6
28,Somaschini,RC2,9,Canarias,28,1116.9
40,López  F. ,RC2,9,Canarias,29,1121.1
43,Fariña  G.,RC4,9,Canarias,30,1126.7
46,Climent  N,RC4,9,Canarias,31,1131.3
44,Cañada  Ja,RC4,9,Canarias,32,1133.7
26,Cuzma  Bog,RC2,9,Canarias,33,1135.3
48,Machín  An,RC4,9,Canarias,34,1136.5
38,Comas  Mar,RC2,9,Canarias,35,1137.5
29,Bertolotti,RC2,9,Canarias,36,1139.2
45,de la Cruz,RC4,9,Canarias,37,1155.8
47,Cruz  Fern,RC4,9,Canarias,38,1161.4
33,Hangodi  B,RC4,9,Canarias,39,1183.4
51,Armas  Noé,RC5,9,Canarias,40,1195.3
50,Hernández ,RC5,9,Canarias,41,1196.4
62,Bello  Jos,RC4,9,Canarias,42,1203.2
11,Pardo  Jav,RC2,9,Canarias,43,1210.0
49,Hernández ,RC4,9,Canarias,44,1211.9
