Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
39,#65,Magličić Željko - Poljak Ivan Ford Fiesta Rally4,RC4,5:47.1,+1:14.9 +0.0,91.1 8.53,14
41,#44,Pellier Laurent - Pelamourgues M. Ford Fiesta Rally3,RC3,5:50.3,+1:18.1 +3.2,90.2 8.90,14
42,#71,Mandić Igor - Ivančić Albert Renault Clio Rally5,RC5,6:06.7,+1:34.5 +16.4,86.2 10.8,14
43,#68,Čičko Vjekoslav - Kokolić Eugen Renault Clio Rally5,RC5,6:20.4,+1:48.2 +13.7,83.1 12.3,14
44,#70,Šekuljica Slaven - Petrović Damir Renault Clio Rally5,RC5,6:29.8,+1:57.6 +9.4,81.1 13.4,14
45,#39,Vossen Henk - van Hoek Radboud Škoda Fabia Rally2 evo,RC2,6:32.2,+2:00.0 +2.4,80.6 13.7,14
46,#67,Lončarić Marko - Krnjić Gabrijel Renault Clio Rally4,RC4,6:34.7,+2:02.5 +2.5,80.1 14.0,14
47,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1  [SR],RC1 M,14:32.2 [N],+10:00.0 +7:57.5,36.2 68.3,14
48,#36,Cachón Alejandro - Jandrín Citroën C3 Rally2  [SR],RC2,14:47.7 [N],+10:15.5 +15.5,35.6 70.1,14
49,#41,Creighton William - Regan Liam Ford Fiesta Rally3  [SR],RC3,15:11.0 [N],+10:38.8 +23.3,34.7 72.8,14
49,#45,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3  [SR],RC3,15:11.0 [N],+10:38.8 +0.0,34.7 72.8,14
49,#46,Hernández Hernández R. - Sanjuan de Eusebio R. Ford Fiesta Rally3  [SR],RC3,15:11.0 [N],+10:38.8 +0.0,34.7 72.8,14
49,#49,Anwar Hamza - Brady Martin Ford Fiesta Rally3  [SR],RC3,15:11.0 [N],+10:38.8 +0.0,34.7 72.8,14
53,#62,Medved Jan - Šavelj Izidor Opel Corsa Rally4  [SR],RC4,15:31.7 [N],+10:59.5 +20.7,33.9 75.1,14
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,5:50.6,,104.0,15
2,#17,Ogier Sébastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,5:53.0,+2.4 +2.4,103.3 0.24,15
3,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1,5:57.7,+7.1 +4.7,102.0 0.70,15
4,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,6:00.4,+9.8 +2.7,101.2 0.97,15
5,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,6:02.0,+11.4 +1.6,100.7 1.13,15
6,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,6:02.9,+12.3 +0.9,100.5 1.21,15
7,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,6:13.3,+22.7 +10.4,97.7 2.24,15
8,#24,Gryazin Nikolay - Aleksandrov K. Škoda Fabia RS Rally2,RC2,6:15.4,+24.8 +2.1,97.1 2.45,15
9,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,6:16.4,+25.8 +1.0,96.9 2.55,15
10,#25,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,6:19.1,+28.5 +2.7,96.2 2.81,15
11,#22,Lindholm Emil - Hämäläinen Reeta Škoda Fabia RS Rally2,RC2,6:20.4,+29.8 +1.3,95.9 2.94,15
12,#26,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,6:21.7,+31.1 +1.3,95.5 3.07,15
13,#21,Rossel Yohan - Dunand Arnaud Citroën C3 Rally2,RC2,6:22.6,+32.0 +0.9,95.3 3.16,15
14,#23,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,6:23.5,+32.9 +0.9,95.1 3.25,15
15,#28,Munster Grégoire - Louka Louis Ford Fiesta Rally2,RC2,6:29.6,+39.0 +6.1,93.6 3.85,15
16,#29,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,6:30.3,+39.7 +0.7,93.4 3.92,15
17,#27,Cais Erik - Těšínský Petr Škoda Fabia RS Rally2,RC2,6:31.3,+40.7 +1.0,93.2 4.02,15
18,#32,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,6:50.5,+59.9 +19.2,88.8 5.91,15
19,#34,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,6:52.4,+1:01.8 +1.9,88.4 6.10,15
20,#37,Herczig Norbert - Ferencz Ramón Škoda Fabia Rally2 evo,RC2,6:52.8,+1:02.2 +0.4,88.3 6.14,15
21,#38,O'Brien Patrick - O'Brien Stephen Hyundai i20 N Rally2,RC2,6:54.1,+1:03.5 +1.3,88.1 6.27,15
22,#35,Keferböck Johannes - Minor Ilka Škoda Fabia RS Rally2,RC2,6:57.5,+1:06.9 +3.4,87.3 6.60,15
23,#51,Kohn Filip - Střeska Tomáš Ford Fiesta Rally3,RC3,7:01.5,+1:10.9 +4.0,86.5 7.00,15
24,#47,Blach Núñez Roberto - Barreiro M. Ford Fiesta Rally3,RC3,7:04.2,+1:13.6 +2.7,86.0 7.27,15
25,#54,Turk Rok - Kacin Blanka Hyundai i20 N Rally2,RC2,7:06.6,+1:16.0 +2.4,85.5 7.50,15
26,#50,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,7:09.5,+1:18.9 +2.9,84.9 7.79,15
27,#44,Pellier Laurent - Pelamourgues M. Ford Fiesta Rally3,RC3,7:12.4,+1:21.8 +2.9,84.3 8.08,15
