Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
13,#21,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,18:34.58,+3:55.36 +  6.24,68.0 11.2,4
14,#23,Panagiotopoulos M.  - Ahtidas E. Toyota Yaris,C6 F2,18:42.71,+4:03.49 +  8.13,67.5 11.6,4
15,#15,Yiangou Y.  - Christodoulakis A. Subaru Impreza STi N12,C2,19:01.90,+4:22.68 +  19.19,66.3 12.5,4
16,#25,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,19:30.22,+4:51.00 +  28.32,64.7 13.8,4
17,#24,Batis Vassilis  - Sotiriou Ioannis Toyota Yaris,C6 F2,20:11.94,+5:32.72 +  41.72,62.5 15.8,4
18,#29,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,20:19.08,+5:39.86 +  7.14,62.1 16.2,4
19,#27,Karatarouk K.  - Kokkinos P. Toyota Corolla AE111,C4 F2,21:11.47,+6:32.25 +  52.39,59.6 18.6,4
20,#28,Andrikopoulos P.  - Andrikopoulos F. Peugeot 206 XS,C5 F2,21:44.18,+7:04.96 +  32.71,58.1 20.2,4
21,#30,Kattis Dimítris  - Katti E. Peugeot 206,C6 F2,22:22.11,+7:42.89 +  37.93,56.4 22.0,4
22,#17,Giotis Ioannis  - Farmakis C. Hyundai Accent,C4 F2,27:22.91,+12:43.69 +  5:00.80,46.1 36.3,4
1,#2,Papadimitriou I.  - Makrinos M. Škoda Fabia Rally2 evo,C1,9:48.67,,87.3,5
2,#1,Kechagias Giorgos  - Kouzionis C. Škoda Fabia Rally2 evo,C1,10:00.71,+12.04 +  12.04,85.6 0.84,5
3,#5,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,10:29.85,+41.18 +  29.14,81.6 2.88,5
4,#6,Chatzimarkos P.  - Tsaoussoglou M. Peugeot 208 Rally4,C3 F2,10:51.24,+1:02.57 +  21.39,78.9 4.38,5
5,#12,Amoutzas Giorgos  - Eliopoulos G. Opel Corsa Rally4,C3 F2,10:54.30,+1:05.63 +  3.06,78.6 4.60,5
6,#3,Kirkos Panagiotis  - Polizois G. Mitsubishi Lancer Evo IX,C2,10:55.36,+1:06.69 +  1.06,78.4 4.67,5
7,#11,Delaportas Giorgos  - Panaritis E. Ford Fiesta Rally3,C3,11:06.56,+1:17.89 +  11.20,77.1 5.45,5
8,#8,Theocharopoulos S.  - Kotsalis G. Mitsubishi Lancer Evo IX,C2,11:33.60,+1:44.93 +  27.04,74.1 7.35,5
9,#9,Davaris Nikos  - Fragkou Mihalis Mitsubishi Lancer Evo IX,C2,11:35.16,+1:46.49 +  1.56,74.0 7.46,5
10,#16,Ladias Akis  - Patrikoussis M. Subaru Impreza WRX,C2,12:02.88,+2:14.21 +  27.72,71.1 9.40,5
11,#18,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,12:09.01,+2:20.34 +  6.13,70.5 9.83,5
12,#17,Giotis Ioannis  - Farmakis C. Hyundai Accent,C4 F2,12:11.83,+2:23.16 +  2.82,70.2 10.0,5
13,#21,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,12:24.28,+2:35.61 +  12.45,69.1 10.9,5
14,#25,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,12:32.19,+2:43.52 +  7.91,68.3 11.5,5
15,#15,Yiangou Y.  - Christodoulakis A. Subaru Impreza STi N12,C2,12:48.45,+2:59.78 +  16.26,66.9 12.6,5
16,#29,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,13:28.13,+3:39.46 +  39.68,63.6 15.4,5
17,#24,Batis Vassilis  - Sotiriou Ioannis Toyota Yaris,C6 F2,13:57.19,+4:08.52 +  29.06,61.4 17.4,5
18,#28,Andrikopoulos P.  - Andrikopoulos F. Peugeot 206 XS,C5 F2,14:27.00,+4:38.33 +  29.81,59.3 19.5,5
19,#27,Karatarouk K.  - Kokkinos P. Toyota Corolla AE111,C4 F2,14:35.14,+4:46.47 +  8.14,58.7 20.1,5
20,#14,Yfantis V.  - Mountzouris A. Ford Escort RS 2000 MKII,C3 F2,14:38.54,+4:49.87 +  3.40,58.5 20.3,5
21,#30,Kattis Dimítris  - Katti E. Peugeot 206,C6 F2,14:49.74,+5:01.07 +  11.20,57.8 21.1,5
