Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Nannetti Filip,Rally5,4,dOrcia,6-7/04/2024,Gravel,Italy,64,313.3
Lani Alessandr,der 25,4,dOrcia,6-7/04/2024,Gravel,Italy,65,315.3
Scalzotto Andr,6 Plus,4,dOrcia,6-7/04/2024,Gravel,Italy,66,315.8
Piccardo Andre,ly4/R2,4,dOrcia,6-7/04/2024,Gravel,Italy,67,320.9
Stoppioni Save,ver 55,4,dOrcia,6-7/04/2024,Gravel,Italy,68,321.7
Papi David  - ,ly4/R2,4,dOrcia,6-7/04/2024,Gravel,Italy,69,331.5
Bardin Gianni ,Rally5,4,dOrcia,6-7/04/2024,Gravel,Italy,70,334.5
Olevano Alessa,ver 55,4,dOrcia,6-7/04/2024,Gravel,Italy,71,336.6
Todeschini Dav,der 25,4,dOrcia,6-7/04/2024,Gravel,Italy,72,340.9
Stocchero Fabi,A5,4,dOrcia,6-7/04/2024,Gravel,Italy,73,341.8
Mobilia Pompil,Rally4,4,dOrcia,6-7/04/2024,Gravel,Italy,74,347.8
Bernardi Valte,ver 55,4,dOrcia,6-7/04/2024,Gravel,Italy,75,348.0
Trentin Angelo,ver 55,4,dOrcia,6-7/04/2024,Gravel,Italy,76,355.3
Bergamin Jacop,A5,4,dOrcia,6-7/04/2024,Gravel,Italy,77,467.8
Ciuffi Tommaso,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,1,294.7
Heikkilä Mikko,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,2,294.7
Zaldivar F.  -,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,3,295.3
Battistolli A.,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,4,295.7
Tempestini Sim,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,5,297.3
Scandola Umber,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,6,297.7
Oldrati Enrico,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,7,299.5
Tali Nicola  -,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,8,300.3
Tiramani Chris,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,9,301.1
László Martin ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,10,301.4
Grossi A.  - C,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,11,302.5
Hoelbling Luca,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,12,303.2
Taddei Alessan,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,13,303.2
Quilichini J. ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,14,305.1
Marrone Fabriz,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,15,305.2
Fontana Matteo,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,16,309.0
Vagnini Jader ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,17,309.9
Dati Emanuele ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,18,311.8
Gianesini Marc,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,19,312.2
Venturini H.  ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,20,312.2
Cobbe Luciano ,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,21,313.8
Squarcialupi M,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,22,314.6
Epis Filippo  ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,23,315.0
Molinaro Tamar,Female,5,dOrcia,6-7/04/2024,Gravel,Italy,24,315.1
Travaglia Aron,N5,5,dOrcia,6-7/04/2024,Gravel,Italy,25,315.9
Romagna Simone,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,26,316.6
Roncoroni Marc,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,27,318.9
Bizzarri Stefa,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,28,321.0
Marchioro Nico,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,29,321.4
Cazzaro Andrea,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,30,324.2
Prosenc Borut ,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,31,324.6
Zorzi Alessand,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,32,324.9
Rigo Riccardo ,N5,5,dOrcia,6-7/04/2024,Gravel,Italy,33,325.2
Callegaro Fabi,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,34,325.3
Cuzma Bogdan  ,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,35,325.5
Negri Alessand,N5,5,dOrcia,6-7/04/2024,Gravel,Italy,36,327.2
Cazzaro Nicola,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,37,328.7
Ciaramitaro S.,Rally2,5,dOrcia,6-7/04/2024,Gravel,Italy,38,328.9
Farina Fabio  ,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,39,328.9
Tosetto Paolo ,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,40,329.1
Barone Jr.  - ,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,41,329.8
Müller Liam  -,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,42,334.3
Bartolini Davi,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,43,334.7
Marrone Stefan,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,44,336.4
Leuratti Giorg,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,45,338.1
Pierulivo Leon,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,46,340.6
Diserò Luca  -,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,47,340.7
Cocco Giovanni,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,48,342.6
Sipsz Mauro  -,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,49,344.0
Solitro Fabio ,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,50,347.0
Caldart Claudi,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,51,347.6
Frisiero Giaco,N5,5,dOrcia,6-7/04/2024,Gravel,Italy,52,348.0
Bizzozero Davi,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,53,349.1
Martinelli Sam,R3,5,dOrcia,6-7/04/2024,Gravel,Italy,54,350.5
Bitti Giuseppe,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,55,351.3
Da Ros Matteo ,N5,5,dOrcia,6-7/04/2024,Gravel,Italy,56,355.0
Sotiropoulos N,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,57,355.8
Biondi S.  - S,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,58,358.3
Lani Alessandr,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,59,358.5
Santoni Leonar,ly4/R2,5,dOrcia,6-7/04/2024,Gravel,Italy,60,361.6
Stella Manuele,Rally5,5,dOrcia,6-7/04/2024,Gravel,Italy,61,363.3
Scalzotto Andr,6 Plus,5,dOrcia,6-7/04/2024,Gravel,Italy,62,365.8
Savio Michael ,Rally5,5,dOrcia,6-7/04/2024,Gravel,Italy,63,366.3
Piccardo Andre,ly4/R2,5,dOrcia,6-7/04/2024,Gravel,Italy,64,377.7
Papi David  - ,ly4/R2,5,dOrcia,6-7/04/2024,Gravel,Italy,65,385.5
Stoppioni Save,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,66,390.9
Stocchero Fabi,A5,5,dOrcia,6-7/04/2024,Gravel,Italy,67,393.6
Todeschini Dav,der 25,5,dOrcia,6-7/04/2024,Gravel,Italy,68,396.6
Bardin Gianni ,Rally5,5,dOrcia,6-7/04/2024,Gravel,Italy,69,411.0
Bernardi Valte,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,70,412.6
Olevano Alessa,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,71,413.1
Mobilia Pompil,Rally4,5,dOrcia,6-7/04/2024,Gravel,Italy,72,418.0
Bergamin Jacop,A5,5,dOrcia,6-7/04/2024,Gravel,Italy,73,424.2
Trentin Angelo,ver 55,5,dOrcia,6-7/04/2024,Gravel,Italy,74,445.8
Heikkilä Mikko,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,1,150.4
Hoelbling Luca,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,2,151.2
Battistolli A.,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,3,152.1
Tempestini Sim,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,4,153.0
Ciuffi Tommaso,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,5,153.9
Scandola Umber,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,6,154.2
Zaldivar F.  -,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,7,155.1
Venturini H.  ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,8,155.4
Grossi A.  - C,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,9,155.5
Tali Nicola  -,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,10,156.0
Müller Liam  -,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,11,156.2
Taddei Alessan,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,12,156.3
László Martin ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,13,157.3
Oldrati Enrico,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,14,157.4
Travaglia Aron,N5,6,dOrcia,6-7/04/2024,Gravel,Italy,15,157.4
Fontana Matteo,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,16,158.1
Squarcialupi M,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,17,158.2
Vagnini Jader ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,18,158.5
Cobbe Luciano ,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,19,158.5
Marrone Fabriz,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,20,159.4
Tiramani Chris,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,21,160.0
Gianesini Marc,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,22,160.0
Dati Emanuele ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,23,160.6
Roncoroni Marc,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,24,161.4
Zorzi Alessand,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,25,161.4
Romagna Simone,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,26,161.7
Negri Alessand,N5,6,dOrcia,6-7/04/2024,Gravel,Italy,27,161.8
Marchioro Nico,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,28,161.8
Epis Filippo  ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,29,162.8
Molinaro Tamar,Female,6,dOrcia,6-7/04/2024,Gravel,Italy,30,163.2
Callegaro Fabi,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,31,164.3
Bizzarri Stefa,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,32,164.7
Farina Fabio  ,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,33,164.8
Bartolini Davi,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,34,164.9
Cazzaro Andrea,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,35,165.5
Cazzaro Nicola,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,36,165.9
Rigo Riccardo ,N5,6,dOrcia,6-7/04/2024,Gravel,Italy,37,166.1
Ciaramitaro S.,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,38,166.2
Cuzma Bogdan  ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,39,167.1
Tosetto Paolo ,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,40,167.4
Solitro Fabio ,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,41,167.5
Barone Jr.  - ,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,42,167.5
Prosenc Borut ,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,43,167.8
Diserò Luca  -,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,44,170.2
Leuratti Giorg,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,45,170.4
Marrone Stefan,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,46,170.6
Pierulivo Leon,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,47,171.8
Da Ros Matteo ,N5,6,dOrcia,6-7/04/2024,Gravel,Italy,48,172.7
Bitti Giuseppe,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,49,173.3
Caldart Claudi,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,50,173.4
Cocco Giovanni,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,51,174.1
Sipsz Mauro  -,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,52,174.6
Bizzozero Davi,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,53,175.2
Biondi S.  - S,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,54,175.3
Frisiero Giaco,N5,6,dOrcia,6-7/04/2024,Gravel,Italy,55,176.1
Lani Alessandr,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,56,178.0
Sotiropoulos N,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,57,179.4
Martinelli Sam,R3,6,dOrcia,6-7/04/2024,Gravel,Italy,58,179.8
Savio Michael ,Rally5,6,dOrcia,6-7/04/2024,Gravel,Italy,59,179.9
Santoni Leonar,ly4/R2,6,dOrcia,6-7/04/2024,Gravel,Italy,60,180.8
Stella Manuele,Rally5,6,dOrcia,6-7/04/2024,Gravel,Italy,61,181.2
Scalzotto Andr,6 Plus,6,dOrcia,6-7/04/2024,Gravel,Italy,62,187.8
Piccardo Andre,ly4/R2,6,dOrcia,6-7/04/2024,Gravel,Italy,63,189.9
Quilichini J. ,Rally2,6,dOrcia,6-7/04/2024,Gravel,Italy,64,190.4
Papi David  - ,ly4/R2,6,dOrcia,6-7/04/2024,Gravel,Italy,65,191.0
Todeschini Dav,der 25,6,dOrcia,6-7/04/2024,Gravel,Italy,66,193.4
Stoppioni Save,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,67,196.1
Stocchero Fabi,A5,6,dOrcia,6-7/04/2024,Gravel,Italy,68,196.7
Mobilia Pompil,Rally4,6,dOrcia,6-7/04/2024,Gravel,Italy,69,201.7
Bardin Gianni ,Rally5,6,dOrcia,6-7/04/2024,Gravel,Italy,70,210.8
Bernardi Valte,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,71,212.1
Trentin Angelo,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,72,215.2
Olevano Alessa,ver 55,6,dOrcia,6-7/04/2024,Gravel,Italy,73,269.2
Scandola Umber,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,1,259.7
Zaldivar F.  -,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,2,260.4
Oldrati Enrico,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,3,261.0
Ciuffi Tommaso,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,4,261.5
Tempestini Sim,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,5,262.5
Heikkilä Mikko,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,6,262.6
Grossi A.  - C,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,7,263.7
Taddei Alessan,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,8,264.3
Battistolli A.,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,9,264.4
Tali Nicola  -,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,10,264.7
Hoelbling Luca,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,11,265.8
Tiramani Chris,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,12,266.4
Molinaro Tamar,Female,7,dOrcia,6-7/04/2024,Gravel,Italy,13,267.2
Müller Liam  -,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,14,267.2
Marrone Fabriz,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,15,267.3
Vagnini Jader ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,16,267.9
Epis Filippo  ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,17,268.4
Dati Emanuele ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,18,268.7
Fontana Matteo,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,19,268.8
Venturini H.  ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,20,269.0
Cobbe Luciano ,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,21,269.1
Squarcialupi M,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,22,270.5
Romagna Simone,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,23,270.9
Travaglia Aron,N5,7,dOrcia,6-7/04/2024,Gravel,Italy,24,270.9
Bizzarri Stefa,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,25,272.3
Gianesini Marc,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,26,272.5
Roncoroni Marc,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,27,272.5
Cuzma Bogdan  ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,28,273.4
Cazzaro Andrea,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,29,274.5
Ciaramitaro S.,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,30,276.5
Negri Alessand,N5,7,dOrcia,6-7/04/2024,Gravel,Italy,31,278.3
Rigo Riccardo ,N5,7,dOrcia,6-7/04/2024,Gravel,Italy,32,278.3
Zorzi Alessand,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,33,279.4
Prosenc Borut ,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,34,280.8
Marchioro Nico,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,35,282.4
Tosetto Paolo ,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,36,282.6
Cazzaro Nicola,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,37,284.2
Sipsz Mauro  -,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,38,284.9
Callegaro Fabi,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,39,284.9
Bizzozero Davi,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,40,286.2
Marrone Stefan,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,41,289.5
Barone Jr.  - ,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,42,289.5
Farina Fabio  ,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,43,289.9
Diserò Luca  -,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,44,290.1
Bartolini Davi,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,45,291.1
Cocco Giovanni,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,46,292.4
Leuratti Giorg,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,47,294.5
Bitti Giuseppe,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,48,296.2
Caldart Claudi,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,49,297.8
Biondi S.  - S,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,50,299.9
Santoni Leonar,ly4/R2,7,dOrcia,6-7/04/2024,Gravel,Italy,51,300.8
Savio Michael ,Rally5,7,dOrcia,6-7/04/2024,Gravel,Italy,52,300.9
Quilichini J. ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,53,303.1
Solitro Fabio ,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,54,303.4
Frisiero Giaco,N5,7,dOrcia,6-7/04/2024,Gravel,Italy,55,303.6
Stella Manuele,Rally5,7,dOrcia,6-7/04/2024,Gravel,Italy,56,304.5
Piccardo Andre,ly4/R2,7,dOrcia,6-7/04/2024,Gravel,Italy,57,304.9
Da Ros Matteo ,N5,7,dOrcia,6-7/04/2024,Gravel,Italy,58,306.2
László Martin ,Rally2,7,dOrcia,6-7/04/2024,Gravel,Italy,59,309.4
Sotiropoulos N,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,60,311.2
Scalzotto Andr,6 Plus,7,dOrcia,6-7/04/2024,Gravel,Italy,61,311.4
Martinelli Sam,R3,7,dOrcia,6-7/04/2024,Gravel,Italy,62,312.2
Stoppioni Save,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,63,320.9
Todeschini Dav,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,64,321.4
Papi David  - ,ly4/R2,7,dOrcia,6-7/04/2024,Gravel,Italy,65,324.5
Stocchero Fabi,A5,7,dOrcia,6-7/04/2024,Gravel,Italy,66,331.2
Bardin Gianni ,Rally5,7,dOrcia,6-7/04/2024,Gravel,Italy,67,334.2
Olevano Alessa,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,68,334.3
Mobilia Pompil,Rally4,7,dOrcia,6-7/04/2024,Gravel,Italy,69,337.9
Bernardi Valte,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,70,344.2
Trentin Angelo,ver 55,7,dOrcia,6-7/04/2024,Gravel,Italy,71,351.3
Lani Alessandr,der 25,7,dOrcia,6-7/04/2024,Gravel,Italy,72,714.5
Zaldivar F.  -,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,1,291.4
Ciuffi Tommaso,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,2,292.2
Tempestini Sim,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,3,293.5
Battistolli A.,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,4,294.2
Heikkilä Mikko,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,5,294.2
Scandola Umber,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,6,294.8
László Martin ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,7,297.8
Oldrati Enrico,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,8,298.6
Tali Nicola  -,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,9,300.4
Taddei Alessan,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,10,300.6
Quilichini J. ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,11,301.4
Hoelbling Luca,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,12,301.8
Marrone Fabriz,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,13,305.1
Grossi A.  - C,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,14,305.7
Müller Liam  -,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,15,307.0
Dati Emanuele ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,16,307.5
Vagnini Jader ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,17,308.6
Venturini H.  ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,18,308.8
Molinaro Tamar,Female,8,dOrcia,6-7/04/2024,Gravel,Italy,19,308.9
Roncoroni Marc,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,20,310.7
Gianesini Marc,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,21,310.8
Fontana Matteo,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,22,310.8
Epis Filippo  ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,23,311.1
Squarcialupi M,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,24,311.4
Travaglia Aron,N5,8,dOrcia,6-7/04/2024,Gravel,Italy,25,311.4
Cobbe Luciano ,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,26,313.8
Romagna Simone,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,27,314.7
Tiramani Chris,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,28,317.8
Cuzma Bogdan  ,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,29,318.7
Bizzarri Stefa,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,30,320.3
Zorzi Alessand,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,31,322.8
Prosenc Borut ,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,32,323.0
Cazzaro Andrea,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,33,323.1
Farina Fabio  ,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,34,325.0
Callegaro Fabi,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,35,325.2
Rigo Riccardo ,N5,8,dOrcia,6-7/04/2024,Gravel,Italy,36,325.8
Marchioro Nico,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,37,326.6
Cazzaro Nicola,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,38,328.1
Negri Alessand,N5,8,dOrcia,6-7/04/2024,Gravel,Italy,39,328.8
Barone Jr.  - ,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,40,329.5
Tosetto Paolo ,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,41,330.3
Marrone Stefan,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,42,332.0
Ciaramitaro S.,Rally2,8,dOrcia,6-7/04/2024,Gravel,Italy,43,332.2
Bartolini Davi,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,44,335.0
Leuratti Giorg,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,45,337.8
Cocco Giovanni,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,46,338.7
Bitti Giuseppe,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,47,344.3
Solitro Fabio ,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,48,344.5
Caldart Claudi,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,49,350.6
Bizzozero Davi,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,50,351.4
Frisiero Giaco,N5,8,dOrcia,6-7/04/2024,Gravel,Italy,51,352.3
Savio Michael ,Rally5,8,dOrcia,6-7/04/2024,Gravel,Italy,52,352.3
Sotiropoulos N,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,53,356.9
Sipsz Mauro  -,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,54,357.9
Biondi S.  - S,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,55,358.3
Stella Manuele,Rally5,8,dOrcia,6-7/04/2024,Gravel,Italy,56,358.4
Santoni Leonar,ly4/R2,8,dOrcia,6-7/04/2024,Gravel,Italy,57,360.7
Diserò Luca  -,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,58,361.8
Martinelli Sam,R3,8,dOrcia,6-7/04/2024,Gravel,Italy,59,363.9
Scalzotto Andr,6 Plus,8,dOrcia,6-7/04/2024,Gravel,Italy,60,368.0
Piccardo Andre,ly4/R2,8,dOrcia,6-7/04/2024,Gravel,Italy,61,376.7
Lani Alessandr,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,62,380.2
Stocchero Fabi,A5,8,dOrcia,6-7/04/2024,Gravel,Italy,63,383.0
Mobilia Pompil,Rally4,8,dOrcia,6-7/04/2024,Gravel,Italy,64,385.7
Todeschini Dav,der 25,8,dOrcia,6-7/04/2024,Gravel,Italy,65,388.5
Stoppioni Save,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,66,392.0
Bardin Gianni ,Rally5,8,dOrcia,6-7/04/2024,Gravel,Italy,67,408.0
