Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
45,#70,Perrard Frédéric  - Leclercq F. Peugeot 208 Rally4,RC4,14:48.7,+3:25.7 +  8.1,76.1 11.0,12
46,#78,Vialle Lilian  - Ghirardello M. Renault Clio Rally5,RC5,14:50.2,+3:27.2 +  1.5,76.0 11.0,12
47,#60,Fumal Armand  - Escartefigue Jules Alpine A110 Rally RGT,RGT,15:00.1,+3:37.1 +  9.9,75.2 11.6,12
48,#74,Dal Zotto Grégory  - Dubreuil H. Peugeot 208 Rally4,RC4,15:03.2,+3:40.2 +  3.1,74.9 11.7,12
49,#73,Michellier Gilles  - Richard C. Peugeot 208 Rally4,RC4,15:08.3,+3:45.3 +  5.1,74.5 12.0,12
50,#82,Biagetti Lucas  - Biagetti Loan Renault Clio Rally5,RC5,15:12.2,+3:49.2 +  3.9,74.2 12.2,12
51,#83,Arnaud Julien  - Renchet Marion Renault Clio Rally5,RC5,15:24.8,+4:01.8 +  12.6,73.1 12.9,12
52,#81,Matteuzzi Giacomo  - La Ferla A. Renault Clio Rally5,RC5,15:26.5,+4:03.5 +  1.7,73.0 13.0,12
53,#67,Filippi Eric  - Mazotti Francis Renault Clio RS R3T,RC4,15:32.8,+4:09.8 +  6.3,72.5 13.3,12
54,#62,Berard Christophe  - Bernabo C. Alpine A110 Rally RGT,RGT,15:42.1,+4:19.1 +  9.3,71.8 13.8,12
55,#84,Andrade F.  - Coronado Jiménez A. Renault Clio Rally5,RC5,15:44.1,+4:21.1 +  2.0,71.6 13.9,12
56,#72,Delgery François  - Garin Fabrice Renault Clio RS R3T,RC4,15:45.9,+4:22.9 +  1.8,71.5 14.0,12
57,#79,Morel Jean-Luc  - Toti Mireille Renault Clio Rally5,RC5,16:12.0,+4:49.0 +  26.1,69.6 15.4,12
58,#75,Palmero Jean-Paul  - Pastorino M. Peugeot 208 Rally4,RC4,16:13.6,+4:50.6 +  1.6,69.5 15.5,12
59,#45,Vossen Henk  - Vissenberg Willem Hyundai i20 N Rally2,RC2,16:28.2,+5:05.2 +  14.6,68.5 16.2,12
60,#71,Morini Olivier  - Marquez S. Peugeot 208 R2,RC4,16:57.0,+5:34.0 +  28.8,66.5 17.8,12
61,#13,Munster Grégoire  - Louka Louis Ford Puma Rally1  [SR],RC1 M,21:23.0 [N],+10:00.0 +  4:26.0,52.7 31.9,12
62,#22,Solberg Oliver  - Edmondson E. Škoda Fabia RS Rally2  [SR],RC2,21:56.5 [N],+10:33.5 +  33.5,51.4 33.7,12
62,#34,Daprà Roberto  - Guglielmetti L. Škoda Fabia Rally2 evo  [SR],RC2,21:56.5 [N],+10:33.5 +  0.0,51.4 33.7,12
64,#54,Oberti Damien  - Gastinel J. Renault Clio Rally3  [SR],RC3,23:10.6 [N],+11:47.6 +  1:14.1,48.6 37.7,12
65,#76,Šekuljica Slaven  - Petrović D. Renault Clio Rally5  [SR],RC5,24:23.3 [N],+13:00.3 +  1:12.7,46.2 41.5,12
1,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,11:32.4,,104.2,13
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,11:35.4,+3.0 +  3.0,103.7 0.15,13
3,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,11:40.0,+7.6 +  4.6,103.1 0.38,13
4,#8,Tänak Ott  - Järveoja Martin Hyundai i20 N Rally1,RC1 M,11:45.2,+12.8 +  5.2,102.3 0.64,13
5,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,11:49.4,+17.0 +  4.2,101.7 0.85,13
6,#9,Mikkelsen Andreas  - Eriksen T. Hyundai i20 N Rally1,RC1 M,11:49.5,+17.1 +  0.1,101.7 0.85,13
7,#16,Fourmaux Adrien  - Coria Alexandre Ford Puma Rally1,RC1 M,11:51.1,+18.7 +  1.6,101.5 0.93,13
8,#20,Rossel Yohan  - Dunand Arnaud Citroën C3 Rally2,RC2,12:08.5,+36.1 +  17.4,99.0 1.80,13
9,#21,Gryazin Nikolay  - Aleksandrov K. Citroën C3 Rally2,RC2,12:11.3,+38.9 +  2.8,98.7 1.94,13
10,#25,López Pepe  - Vázquez Liste D. Škoda Fabia RS Rally2,RC2,12:12.0,+39.6 +  0.7,98.6 1.98,13
11,#24,Ciamin Nicolas  - Roche Yannick Hyundai i20 N Rally2,RC2,12:28.1,+55.7 +  16.1,96.4 2.78,13
12,#27,Lefebvre Stéphane  - Malfoy Andy Toyota GR Yaris Rally2,RC2,12:31.5,+59.1 +  3.4,96.0 2.95,13
13,#23,Pajari Sami  - Mälkönen Enni Toyota GR Yaris Rally2,RC2,12:33.7,+1:01.3 +  2.2,95.7 3.06,13
14,#28,Bouffier Bryan  - Vauclare F. Toyota GR Yaris Rally2,RC2,12:39.2,+1:06.8 +  5.5,95.0 3.33,13
15,#29,Solans J.  - Sanjuan de Eusebio R. Toyota GR Yaris Rally2,RC2,12:42.4,+1:10.0 +  3.2,94.6 3.49,13
