Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
13,#25,Roncoroni Marco  - Brusadelli P. Škoda Fabia Rally2 evo,R5/Rally2,6:36.0,+23.2 +  0.9,81.0 2.60,4
14,#29,Aligizakis E.  - Amaxopoulos D. Škoda Fabia R5,R5/Rally2,6:36.5,+23.7 +  0.5,80.9 2.66,4
15,#26,Griotti Daniele  - Grimaldi Fabio Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:41.6,+28.8 +  5.1,79.9 3.23,4
16,#34,Travaglia Aronne  - Brachi Simone Ford Fiesta N5,N5,6:46.0,+33.2 +  4.4,79.0 3.73,4
17,#39,Peljhan Darko  - Čar Matej Mitsubishi Lancer Evo IX,N4,6:48.4,+35.6 +  2.4,78.5 4.00,4
18,#42,Temeroli Simone  - Simoncini D. Mitsubishi Lancer Evo IX,N4,6:49.8,+37.0 +  1.4,78.3 4.15,4
19,#22,Squarcialupi M.  - Squarcialupi G. Hyundai i20 N Rally2,R5/Rally2,6:50.2,+37.4 +  0.4,78.2 4.20,4
20,#37,Mattonen  - Taglienti Giulia Mitsubishi Lancer Evo X,N4,6:53.6,+40.8 +  3.4,77.6 4.58,4
21,#31,Tavelli Gianluca  - Cottellero N. Škoda Fabia Rally2 evo,R5/Rally2,6:56.5,+43.7 +  2.9,77.0 4.90,4
22,#32,Avandero Stefano  - Tricoli G. Citroën C3 Rally2,R5/Rally2,7:00.5,+47.7 +  4.0,76.3 5.35,4
23,#54,Pesavento Davide  - Zaramella M. Peugeot 208 Rally4,Rally4 Under 25,7:01.3,+48.5 +  0.8,76.1 5.44,4
24,#33,Rigo Riccardo  - Darderi Daiana Citroën DS3 N5,N5,7:04.2,+51.4 +  2.9,75.6 5.77,4
25,#35,Rossetto Alessandro  - Lazzer M. Volkswagen Polo MK5 N5,N5,7:05.8,+53.0 +  1.6,75.3 5.95,4
26,#49,Cogni Giorgio  - Colapietro Andrea Peugeot 208 Rally4,Rally4,7:07.0,+54.2 +  1.2,75.1 6.08,4
27,#51,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,Rally4 Under 25,7:07.6,+54.8 +  0.6,75.0 6.15,4
28,#55,Ancillotti L.  - Ancillotti C. Peugeot 208 Rally4,Rally4,7:09.7,+56.9 +  2.1,74.6 6.39,4
29,#44,Piccolotto Michele  - Marchiori M. Mitsubishi Lancer Evo X,N4,7:13.0,+1:00.2 +  3.3,74.1 6.76,4
30,#47,Verbilli P.  - Montavoci S. Renault Clio R3,R3,7:16.5,+1:03.7 +  3.5,73.5 7.15,4
31,#59,Bartolini Davide  - Selva Roberto Peugeot 208 Rally4,Rally4,7:16.9,+1:04.1 +  0.4,73.4 7.19,4
32,#58,Brancadori Alberto  - Pollini C. Peugeot 208 Rally4,Rally4 Over 55,7:17.6,+1:04.8 +  0.7,73.3 7.27,4
33,#28,Barni Maurizio  - Zanella Flavio Škoda Fabia Rally2 evo,R5/Rally2,7:19.5,+1:06.7 +  1.9,73.0 7.49,4
34,#86,Prosenc Borut  - Selan Blaž Renault Clio Rally5,Rally5,7:19.7,+1:06.9 +  0.2,72.9 7.51,4
35,#74,Zorzi Alessandro  - Franzoni R. Peugeot 208 R2,Rally4/R2,7:20.7,+1:07.9 +  1.0,72.8 7.62,4
36,#57,Stella Manuele  - Refondini Sara Peugeot 208 Rally4,Rally4,7:21.5,+1:08.7 +  0.8,72.7 7.71,4
37,#56,Pierulivo Leonardo  - Ferrigno E. Peugeot 208 Rally4,Rally4 Under 25,7:24.4,+1:11.6 +  2.9,72.2 8.04,4
38,#72,Leuratti Giorgio  - Del Rio L. Peugeot 208 Rally4,Rally4,7:25.2,+1:12.4 +  0.8,72.0 8.13,4
39,#82,Lani Alessandro  - Amaducci Gianni Peugeot 206 RC,A7 Under 25,7:27.5,+1:14.7 +  2.3,71.7 8.38,4
40,#73,Rousopoulos Christos  - Moukas E. Peugeot 208 Rally4,Rally4,7:29.8,+1:17.0 +  2.3,71.3 8.64,4
41,#43,Marrini Stefano  - Valentini S. Mitsubishi Lancer Evo IX,N4,7:31.8,+1:19.0 +  2.0,71.0 8.87,4
42,#53,Diserò Luca  - Manocchi Giada Peugeot 208 Rally4,Rally4,7:32.0,+1:19.2 +  0.2,71.0 8.89,4
43,#48,Giovani Giuliano  - Rossi Fabio Renault Clio R3,R3,7:32.4,+1:19.6 +  0.4,70.9 8.93,4
44,#84,Nannetti Filippo  - Tasi Alessia Renault Clio Rally5,Rally5,7:32.6,+1:19.8 +  0.2,70.9 8.96,4
45,#85,Savio Michael  - De Bernardini N. Renault Clio Rally5,Rally5,7:35.5,+1:22.7 +  2.9,70.4 9.28,4
46,#89,Lanci Maicol  - De Luca Fabio Citroën Saxo VTS,N2,7:38.5,+1:25.7 +  3.0,70.0 9.62,4
47,#76,Ricciardi Franco  - Bartolucci M. Peugeot 208 R2,Rally4/R2,7:45.7,+1:32.9 +  7.2,68.9 10.4,4
48,#75,Frare Luca  - Rücker S. Peugeot 208 R2,Rally4/R2,7:48.3,+1:35.5 +  2.6,68.5 10.7,4
49,#83,Solitro Fabio  - Porzio Alberto Renault Clio Rally5,Rally5 Under 25,7:50.3,+1:37.5 +  2.0,68.2 10.9,4
50,#78,Ongaro Germano  - Toffano Mattia Renault Clio RS,N3,7:58.8,+1:46.0 +  8.5,67.0 11.9,4
51,#79,Cerroni Wiliam  - Cicciarelli F. Renault Clio RS Light,N3,8:04.0,+1:51.2 +  5.2,66.3 12.5,4
52,#81,Arati Mauro  - Musolesi Andrea Renault Clio RS,N3,8:09.6,+1:56.8 +  5.6,65.5 13.1,4
53,#88,Pregheffi M.  - Lamberti Zanardi A. Mini Cooper S,RSTB 1.6,8:29.8,+2:17.0 +  20.2,62.9 15.4,4
54,#91,Olevano Emmanuele  - De Filippi S. Suzuki Swift Sport MK4,N2 Under 25,8:39.8,+2:27.0 +  10.0,61.7 16.5,4
55,#41,Milani Michele  - Camazzola C. Mitsubishi Lancer Evo VII,N4,10:55.2,+4:42.4 +  2:15.4,49.0 31.7,4
56,#38,Santoro Luca  - Bragaglia Davide Mitsubishi Lancer Evo IX,N4,14:02.1,+7:49.3 +  3:06.9,38.1 52.7,4
57,#45,Casarin Matteo  - De Bastiani Sara Mitsubishi Lancer Evo VII,N4,1:44:33.8,+1:38:21.0 +  1:30:31.7,5.1 662.3,4
1,#3,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia Rally2 evo,R5/Rally2,5:48.8,,95.8,5
2,#1,Andreucci Paolo  - Briani Rudy Škoda Fabia Rally2 evo,R5/Rally2 Over 55,5:51.9,+3.1 +  3.1,94.9 0.33,5
3,#9,Todeschini F.  - De Castelli S. Hyundai i20 N Rally2,R5/Rally2,5:54.9,+6.1 +  3.0,94.1 0.66,5
4,#6,Vagnini Jader  - Musiari Martina Škoda Fabia R5,R5/Rally2,5:55.9,+7.1 +  1.0,93.9 0.77,5
5,#2,Ciuffi Tommaso  - Cigni Pietro Škoda Fabia Rally2 evo,R5/Rally2,5:57.1,+8.3 +  1.2,93.6 0.89,5
6,#12,Dati Emanuele  - Ciucci Giacomo Škoda Fabia Rally2 evo,R5/Rally2,5:57.2,+8.4 +  0.1,93.5 0.91,5
7,#8,Oldrati Enrico  - De Guio Elia Škoda Fabia Rally2 evo,R5/Rally2,5:57.5,+8.7 +  0.3,93.4 0.94,5
8,#19,Bresolin Edoardo  - Pollet Rudy Škoda Fabia Rally2 evo,R5/Rally2,5:57.9,+9.1 +  0.4,93.3 0.98,5
9,#18,Quilichini J.  - Belhacène M. Škoda Fabia R5,R5/Rally2,5:58.3,+9.5 +  0.4,93.2 1.02,5
10,#11,Grossi A.  - Cardinali F. Škoda Fabia R5,R5/Rally2 Under 25,6:01.4,+12.6 +  3.1,92.4 1.36,5
11,#15,Hoelbling Luca  - Righetti Stefano Škoda Fabia Rally2 evo,R5/Rally2,6:03.6,+14.8 +  2.2,91.9 1.59,5
12,#29,Aligizakis E.  - Amaxopoulos D. Škoda Fabia R5,R5/Rally2,6:14.7,+25.9 +  11.1,89.2 2.79,5
13,#26,Griotti Daniele  - Grimaldi Fabio Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:17.5,+28.7 +  2.8,88.5 3.09,5
14,#25,Roncoroni Marco  - Brusadelli P. Škoda Fabia Rally2 evo,R5/Rally2,6:19.3,+30.5 +  1.8,88.1 3.29,5
15,#34,Travaglia Aronne  - Brachi Simone Ford Fiesta N5,N5,6:20.0,+31.2 +  0.7,87.9 3.36,5
16,#51,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,Rally4 Under 25,6:21.2,+32.4 +  1.2,87.6 3.49,5
17,#54,Pesavento Davide  - Zaramella M. Peugeot 208 Rally4,Rally4 Under 25,6:27.1,+38.3 +  5.9,86.3 4.13,5
18,#49,Cogni Giorgio  - Colapietro Andrea Peugeot 208 Rally4,Rally4,6:27.8,+39.0 +  0.7,86.1 4.20,5
19,#39,Peljhan Darko  - Čar Matej Mitsubishi Lancer Evo IX,N4,6:28.3,+39.5 +  0.5,86.0 4.26,5
20,#22,Squarcialupi M.  - Squarcialupi G. Hyundai i20 N Rally2,R5/Rally2,6:35.0,+46.2 +  6.7,84.6 4.98,5
21,#33,Rigo Riccardo  - Darderi Daiana Citroën DS3 N5,N5,6:36.2,+47.4 +  1.2,84.3 5.11,5
22,#42,Temeroli Simone  - Simoncini D. Mitsubishi Lancer Evo IX,N4,6:36.8,+48.0 +  0.6,84.2 5.17,5
23,#32,Avandero Stefano  - Tricoli G. Citroën C3 Rally2,R5/Rally2,6:39.2,+50.4 +  2.4,83.7 5.43,5
24,#57,Stella Manuele  - Refondini Sara Peugeot 208 Rally4,Rally4,6:40.4,+51.6 +  1.2,83.4 5.56,5
25,#58,Brancadori Alberto  - Pollini C. Peugeot 208 Rally4,Rally4 Over 55,6:43.4,+54.6 +  3.0,82.8 5.88,5
26,#44,Piccolotto Michele  - Marchiori M. Mitsubishi Lancer Evo X,N4,6:44.3,+55.5 +  0.9,82.6 5.98,5
27,#59,Bartolini Davide  - Selva Roberto Peugeot 208 Rally4,Rally4,6:44.8,+56.0 +  0.5,82.5 6.03,5
28,#55,Ancillotti L.  - Ancillotti C. Peugeot 208 Rally4,Rally4,6:45.2,+56.4 +  0.4,82.4 6.08,5
29,#35,Rossetto Alessandro  - Lazzer M. Volkswagen Polo MK5 N5,N5,6:45.4,+56.6 +  0.2,82.4 6.10,5
30,#56,Pierulivo Leonardo  - Ferrigno E. Peugeot 208 Rally4,Rally4 Under 25,6:45.7,+56.9 +  0.3,82.3 6.13,5
31,#28,Barni Maurizio  - Zanella Flavio Škoda Fabia Rally2 evo,R5/Rally2,6:48.5,+59.7 +  2.8,81.8 6.43,5
32,#86,Prosenc Borut  - Selan Blaž Renault Clio Rally5,Rally5,6:49.4,+1:00.6 +  0.9,81.6 6.53,5
33,#72,Leuratti Giorgio  - Del Rio L. Peugeot 208 Rally4,Rally4,6:49.8,+1:01.0 +  0.4,81.5 6.57,5
34,#53,Diserò Luca  - Manocchi Giada Peugeot 208 Rally4,Rally4,6:50.2,+1:01.4 +  0.4,81.4 6.62,5
35,#47,Verbilli P.  - Montavoci S. Renault Clio R3,R3,6:51.6,+1:02.8 +  1.4,81.2 6.77,5
36,#73,Rousopoulos Christos  - Moukas E. Peugeot 208 Rally4,Rally4,6:51.7,+1:02.9 +  0.1,81.1 6.78,5
37,#74,Zorzi Alessandro  - Franzoni R. Peugeot 208 R2,Rally4/R2,6:54.8,+1:06.0 +  3.1,80.5 7.11,5
38,#85,Savio Michael  - De Bernardini N. Renault Clio Rally5,Rally5,6:55.9,+1:07.1 +  1.1,80.3 7.23,5
39,#84,Nannetti Filippo  - Tasi Alessia Renault Clio Rally5,Rally5,7:03.7,+1:14.9 +  7.8,78.8 8.07,5
40,#76,Ricciardi Franco  - Bartolucci M. Peugeot 208 R2,Rally4/R2,7:05.1,+1:16.3 +  1.4,78.6 8.22,5
41,#21,Epis Filippo  - Zanni Gabriele Škoda Fabia R5,R5/Rally2,7:05.7,+1:16.9 +  0.6,78.5 8.29,5
42,#31,Tavelli Gianluca  - Cottellero N. Škoda Fabia Rally2 evo,R5/Rally2,7:07.9,+1:19.1 +  2.2,78.1 8.52,5
43,#89,Lanci Maicol  - De Luca Fabio Citroën Saxo VTS,N2,7:14.5,+1:25.7 +  6.6,76.9 9.23,5
44,#75,Frare Luca  - Rücker S. Peugeot 208 R2,Rally4/R2,7:17.0,+1:28.2 +  2.5,76.4 9.50,5
45,#37,Mattonen  - Taglienti Giulia Mitsubishi Lancer Evo X,N4,7:27.0,+1:38.2 +  10.0,74.7 10.6,5
46,#79,Cerroni Wiliam  - Cicciarelli F. Renault Clio RS Light,N3,7:29.6,+1:40.8 +  2.6,74.3 10.9,5
47,#78,Ongaro Germano  - Toffano Mattia Renault Clio RS,N3,7:36.0,+1:47.2 +  6.4,73.3 11.6,5
48,#48,Giovani Giuliano  - Rossi Fabio Renault Clio R3,R3,7:40.4,+1:51.6 +  4.4,72.6 12.0,5
49,#81,Arati Mauro  - Musolesi Andrea Renault Clio RS,N3,7:46.8,+1:58.0 +  6.4,71.6 12.7,5
50,#91,Olevano Emmanuele  - De Filippi S. Suzuki Swift Sport MK4,N2 Under 25,8:08.7,+2:19.9 +  21.9,68.4 15.1,5
51,#82,Lani Alessandro  - Amaducci Gianni Peugeot 206 RC,A7 Under 25,8:19.2,+2:30.4 +  10.5,66.9 16.2,5
52,#88,Pregheffi M.  - Lamberti Zanardi A. Mini Cooper S,RSTB 1.6,8:19.5,+2:30.7 +  0.3,66.9 16.2,5
53,#45,Casarin Matteo  - De Bastiani Sara Mitsubishi Lancer Evo VII,N4,11:53.6,+6:04.8 +  3:34.1,46.8 39.3,5
1,#3,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia Rally2 evo,R5/Rally2,4:08.4,,76.7,6
2,#9,Todeschini F.  - De Castelli S. Hyundai i20 N Rally2,R5/Rally2,4:11.3,+2.9 +  2.9,75.8 0.55,6
3,#2,Ciuffi Tommaso  - Cigni Pietro Škoda Fabia Rally2 evo,R5/Rally2,4:11.4,+3.0 +  0.1,75.8 0.57,6
4,#18,Quilichini J.  - Belhacène M. Škoda Fabia R5,R5/Rally2,4:13.1,+4.7 +  1.7,75.2 0.89,6
5,#19,Bresolin Edoardo  - Pollet Rudy Škoda Fabia Rally2 evo,R5/Rally2,4:13.8,+5.4 +  0.7,75.0 1.02,6
6,#8,Oldrati Enrico  - De Guio Elia Škoda Fabia Rally2 evo,R5/Rally2,4:14.0,+5.6 +  0.2,75.0 1.06,6
6,#12,Dati Emanuele  - Ciucci Giacomo Škoda Fabia Rally2 evo,R5/Rally2,4:14.0,+5.6 +  0.0,75.0 1.06,6
8,#1,Andreucci Paolo  - Briani Rudy Škoda Fabia Rally2 evo,R5/Rally2 Over 55,4:14.4,+6.0 +  0.4,74.9 1.13,6
9,#11,Grossi A.  - Cardinali F. Škoda Fabia R5,R5/Rally2 Under 25,4:18.6,+10.2 +  4.2,73.6 1.93,6
10,#26,Griotti Daniele  - Grimaldi Fabio Škoda Fabia Rally2 evo,R5/Rally2 Over 55,4:22.1,+13.7 +  3.5,72.7 2.59,6
11,#15,Hoelbling Luca  - Righetti Stefano Škoda Fabia Rally2 evo,R5/Rally2,4:23.3 [N],+14.9 +  1.2,72.3 2.82,6
11,#29,Aligizakis E.  - Amaxopoulos D. Škoda Fabia R5,R5/Rally2,4:23.3,+14.9 +  0.0,72.3 2.82,6
13,#25,Roncoroni Marco  - Brusadelli P. Škoda Fabia Rally2 evo,R5/Rally2,4:27.0,+18.6 +  3.7,71.3 3.52,6
14,#34,Travaglia Aronne  - Brachi Simone Ford Fiesta N5,N5,4:27.6,+19.2 +  0.6,71.2 3.63,6
15,#21,Epis Filippo  - Zanni Gabriele Škoda Fabia R5,R5/Rally2,4:28.0,+19.6 +  0.4,71.1 3.71,6
16,#39,Peljhan Darko  - Čar Matej Mitsubishi Lancer Evo IX,N4,4:29.2,+20.8 +  1.2,70.7 3.93,6
17,#51,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,Rally4 Under 25,4:29.6,+21.2 +  0.4,70.6 4.01,6
18,#31,Tavelli Gianluca  - Cottellero N. Škoda Fabia Rally2 evo,R5/Rally2,4:31.6,+23.2 +  2.0,70.1 4.39,6
19,#49,Cogni Giorgio  - Colapietro Andrea Peugeot 208 Rally4,Rally4,4:32.6,+24.2 +  1.0,69.9 4.57,6
20,#42,Temeroli Simone  - Simoncini D. Mitsubishi Lancer Evo IX,N4,4:33.6,+25.2 +  1.0,69.6 4.76,6
21,#22,Squarcialupi M.  - Squarcialupi G. Hyundai i20 N Rally2,R5/Rally2,4:35.8,+27.4 +  2.2,69.1 5.18,6
22,#35,Rossetto Alessandro  - Lazzer M. Volkswagen Polo MK5 N5,N5,4:37.7,+29.3 +  1.9,68.6 5.54,6
23,#59,Bartolini Davide  - Selva Roberto Peugeot 208 Rally4,Rally4,4:37.8,+29.4 +  0.1,68.6 5.56,6
24,#55,Ancillotti L.  - Ancillotti C. Peugeot 208 Rally4,Rally4,4:38.1,+29.7 +  0.3,68.5 5.61,6
25,#44,Piccolotto Michele  - Marchiori M. Mitsubishi Lancer Evo X,N4,4:38.9,+30.5 +  0.8,68.3 5.77,6
26,#32,Avandero Stefano  - Tricoli G. Citroën C3 Rally2,R5/Rally2,4:39.4,+31.0 +  0.5,68.2 5.86,6
26,#54,Pesavento Davide  - Zaramella M. Peugeot 208 Rally4,Rally4 Under 25,4:39.4,+31.0 +  0.0,68.2 5.86,6
28,#28,Barni Maurizio  - Zanella Flavio Škoda Fabia Rally2 evo,R5/Rally2,4:39.7,+31.3 +  0.3,68.1 5.92,6
29,#86,Prosenc Borut  - Selan Blaž Renault Clio Rally5,Rally5,4:40.3,+31.9 +  0.6,67.9 6.03,6
30,#57,Stella Manuele  - Refondini Sara Peugeot 208 Rally4,Rally4,4:40.5,+32.1 +  0.2,67.9 6.07,6
31,#53,Diserò Luca  - Manocchi Giada Peugeot 208 Rally4,Rally4,4:42.6,+34.2 +  2.1,67.4 6.47,6
32,#74,Zorzi Alessandro  - Franzoni R. Peugeot 208 R2,Rally4/R2,4:42.8,+34.4 +  0.2,67.3 6.50,6
33,#56,Pierulivo Leonardo  - Ferrigno E. Peugeot 208 Rally4,Rally4 Under 25,4:44.4,+36.0 +  1.6,67.0 6.81,6
34,#47,Verbilli P.  - Montavoci S. Renault Clio R3,R3,4:44.5,+36.1 +  0.1,66.9 6.82,6
35,#33,Rigo Riccardo  - Darderi Daiana Citroën DS3 N5,N5,4:44.9,+36.5 +  0.4,66.8 6.90,6
36,#58,Brancadori Alberto  - Pollini C. Peugeot 208 Rally4,Rally4 Over 55,4:46.0,+37.6 +  1.1,66.6 7.11,6
37,#72,Leuratti Giorgio  - Del Rio L. Peugeot 208 Rally4,Rally4,4:46.8,+38.4 +  0.8,66.4 7.26,6
38,#37,Mattonen  - Taglienti Giulia Mitsubishi Lancer Evo X,N4,4:47.6,+39.2 +  0.8,66.2 7.41,6
39,#84,Nannetti Filippo  - Tasi Alessia Renault Clio Rally5,Rally5,4:50.5,+42.1 +  2.9,65.6 7.96,6
40,#76,Ricciardi Franco  - Bartolucci M. Peugeot 208 R2,Rally4/R2,4:54.0,+45.6 +  3.5,64.8 8.62,6
41,#73,Rousopoulos Christos  - Moukas E. Peugeot 208 Rally4,Rally4,4:56.3,+47.9 +  2.3,64.3 9.05,6
42,#48,Giovani Giuliano  - Rossi Fabio Renault Clio R3,R3,4:58.3,+49.9 +  2.0,63.8 9.43,6
43,#75,Frare Luca  - Rücker S. Peugeot 208 R2,Rally4/R2,5:00.9,+52.5 +  2.6,63.3 9.92,6
44,#89,Lanci Maicol  - De Luca Fabio Citroën Saxo VTS,N2,5:06.3,+57.9 +  5.4,62.2 11.0,6
45,#79,Cerroni Wiliam  - Cicciarelli F. Renault Clio RS Light,N3,5:12.6,+1:04.2 +  6.3,60.9 12.1,6
46,#81,Arati Mauro  - Musolesi Andrea Renault Clio RS,N3,5:17.5,+1:09.1 +  4.9,60.0 13.1,6
47,#78,Ongaro Germano  - Toffano Mattia Renault Clio RS,N3,5:21.4,+1:13.0 +  3.9,59.3 13.8,6
48,#88,Pregheffi M.  - Lamberti Zanardi A. Mini Cooper S,RSTB 1.6,5:46.9,+1:38.5 +  25.5,54.9 18.6,6
49,#82,Lani Alessandro  - Amaducci Gianni Peugeot 206 RC,A7 Under 25,5:54.2,+1:45.8 +  7.3,53.8 20.0,6
50,#91,Olevano Emmanuele  - De Filippi S. Suzuki Swift Sport MK4,N2 Under 25,6:20.5,+2:12.1 +  26.3,50.0 25.0,6
1,#1,Andreucci Paolo  - Briani Rudy Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:13.0,,86.0,7
2,#3,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia Rally2 evo,R5/Rally2,6:13.3,+0.3 +  0.3,85.9 0.03,7
3,#9,Todeschini F.  - De Castelli S. Hyundai i20 N Rally2,R5/Rally2,6:13.4,+0.4 +  0.1,85.9 0.04,7
4,#2,Ciuffi Tommaso  - Cigni Pietro Škoda Fabia Rally2 evo,R5/Rally2,6:16.4,+3.4 +  3.0,85.2 0.38,7
5,#8,Oldrati Enrico  - De Guio Elia Škoda Fabia Rally2 evo,R5/Rally2,6:17.7,+4.7 +  1.3,84.9 0.53,7
6,#18,Quilichini J.  - Belhacène M. Škoda Fabia R5,R5/Rally2,6:17.8,+4.8 +  0.1,84.9 0.54,7
6,#19,Bresolin Edoardo  - Pollet Rudy Škoda Fabia Rally2 evo,R5/Rally2,6:17.8,+4.8 +  0.0,84.9 0.54,7
8,#12,Dati Emanuele  - Ciucci Giacomo Škoda Fabia Rally2 evo,R5/Rally2,6:19.7,+6.7 +  1.9,84.5 0.75,7
9,#11,Grossi A.  - Cardinali F. Škoda Fabia R5,R5/Rally2 Under 25,6:21.5,+8.5 +  1.8,84.1 0.95,7
10,#15,Hoelbling Luca  - Righetti Stefano Škoda Fabia Rally2 evo,R5/Rally2,6:24.7,+11.7 +  3.2,83.4 1.31,7
11,#25,Roncoroni Marco  - Brusadelli P. Škoda Fabia Rally2 evo,R5/Rally2,6:31.9,+18.9 +  7.2,81.8 2.12,7
12,#29,Aligizakis E.  - Amaxopoulos D. Škoda Fabia R5,R5/Rally2,6:36.4,+23.4 +  4.5,80.9 2.63,7
13,#26,Griotti Daniele  - Grimaldi Fabio Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:37.6,+24.6 +  1.2,80.7 2.76,7
14,#22,Squarcialupi M.  - Squarcialupi G. Hyundai i20 N Rally2,R5/Rally2,6:41.3,+28.3 +  3.7,79.9 3.18,7
15,#21,Epis Filippo  - Zanni Gabriele Škoda Fabia R5,R5/Rally2,6:41.9,+28.9 +  0.6,79.8 3.24,7
15,#39,Peljhan Darko  - Čar Matej Mitsubishi Lancer Evo IX,N4,6:41.9,+28.9 +  0.0,79.8 3.24,7
17,#31,Tavelli Gianluca  - Cottellero N. Škoda Fabia Rally2 evo,R5/Rally2,6:42.6,+29.6 +  0.7,79.7 3.32,7
18,#34,Travaglia Aronne  - Brachi Simone Ford Fiesta N5,N5,6:46.1,+33.1 +  3.5,79.0 3.71,7
19,#42,Temeroli Simone  - Simoncini D. Mitsubishi Lancer Evo IX,N4,6:52.9,+39.9 +  6.8,77.7 4.48,7
20,#54,Pesavento Davide  - Zaramella M. Peugeot 208 Rally4,Rally4 Under 25,6:53.1,+40.1 +  0.2,77.6 4.50,7
21,#51,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,Rally4 Under 25,6:54.8,+41.8 +  1.7,77.3 4.69,7
22,#49,Cogni Giorgio  - Colapietro Andrea Peugeot 208 Rally4,Rally4,6:55.1,+42.1 +  0.3,77.3 4.73,7
23,#33,Rigo Riccardo  - Darderi Daiana Citroën DS3 N5,N5,6:56.6,+43.6 +  1.5,77.0 4.89,7
24,#55,Ancillotti L.  - Ancillotti C. Peugeot 208 Rally4,Rally4,7:04.1,+51.1 +  7.5,75.6 5.74,7
25,#32,Avandero Stefano  - Tricoli G. Citroën C3 Rally2,R5/Rally2,7:05.7,+52.7 +  1.6,75.3 5.91,7
26,#35,Rossetto Alessandro  - Lazzer M. Volkswagen Polo MK5 N5,N5,7:06.9,+53.9 +  1.2,75.1 6.05,7
27,#59,Bartolini Davide  - Selva Roberto Peugeot 208 Rally4,Rally4,7:07.9,+54.9 +  1.0,75.0 6.16,7
28,#57,Stella Manuele  - Refondini Sara Peugeot 208 Rally4,Rally4,7:08.8,+55.8 +  0.9,74.8 6.26,7
29,#86,Prosenc Borut  - Selan Blaž Renault Clio Rally5,Rally5,7:10.9,+57.9 +  2.1,74.4 6.50,7
30,#47,Verbilli P.  - Montavoci S. Renault Clio R3,R3,7:12.4,+59.4 +  1.5,74.2 6.67,7
31,#58,Brancadori Alberto  - Pollini C. Peugeot 208 Rally4,Rally4 Over 55,7:16.0,+1:03.0 +  3.6,73.6 7.07,7
32,#56,Pierulivo Leonardo  - Ferrigno E. Peugeot 208 Rally4,Rally4 Under 25,7:16.3,+1:03.3 +  0.3,73.5 7.10,7
33,#28,Barni Maurizio  - Zanella Flavio Škoda Fabia Rally2 evo,R5/Rally2,7:17.3,+1:04.3 +  1.0,73.4 7.22,7
34,#53,Diserò Luca  - Manocchi Giada Peugeot 208 Rally4,Rally4,7:18.0,+1:05.0 +  0.7,73.2 7.30,7
35,#72,Leuratti Giorgio  - Del Rio L. Peugeot 208 Rally4,Rally4,7:18.3,+1:05.3 +  0.3,73.2 7.33,7
36,#74,Zorzi Alessandro  - Franzoni R. Peugeot 208 R2,Rally4/R2,7:20.7,+1:07.7 +  2.4,72.8 7.60,7
37,#82,Lani Alessandro  - Amaducci Gianni Peugeot 206 RC,A7 Under 25,7:22.9,+1:09.9 +  2.2,72.4 7.85,7
38,#73,Rousopoulos Christos  - Moukas E. Peugeot 208 Rally4,Rally4,7:25.4,+1:12.4 +  2.5,72.0 8.13,7
39,#48,Giovani Giuliano  - Rossi Fabio Renault Clio R3,R3,7:33.2,+1:20.2 +  7.8,70.8 9.00,7
40,#76,Ricciardi Franco  - Bartolucci M. Peugeot 208 R2,Rally4/R2,7:39.1,+1:26.1 +  5.9,69.9 9.66,7
41,#75,Frare Luca  - Rücker S. Peugeot 208 R2,Rally4/R2,7:51.1,+1:38.1 +  12.0,68.1 11.0,7
42,#78,Ongaro Germano  - Toffano Mattia Renault Clio RS,N3,8:07.2,+1:54.2 +  16.1,65.8 12.8,7
43,#79,Cerroni Wiliam  - Cicciarelli F. Renault Clio RS Light,N3,8:08.6,+1:55.6 +  1.4,65.6 13.0,7
44,#89,Lanci Maicol  - De Luca Fabio Citroën Saxo VTS,N2,8:15.7,+2:02.7 +  7.1,64.7 13.8,7
45,#81,Arati Mauro  - Musolesi Andrea Renault Clio RS,N3,8:25.1,+2:12.1 +  9.4,63.5 14.8,7
46,#91,Olevano Emmanuele  - De Filippi S. Suzuki Swift Sport MK4,N2 Under 25,9:12.6,+2:59.6 +  47.5,58.0 20.2,7
47,#88,Pregheffi M.  - Lamberti Zanardi A. Mini Cooper S,RSTB 1.6,11:57.0,+5:44.0 +  2:44.4,44.7 38.6,7
48,#84,Nannetti Filippo  - Tasi Alessia Renault Clio Rally5,Rally5,16:15.2,+10:02.2 +  4:18.2,32.9 67.6,7
1,#3,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia Rally2 evo,R5/Rally2,5:47.6,,96.1,8
2,#1,Andreucci Paolo  - Briani Rudy Škoda Fabia Rally2 evo,R5/Rally2 Over 55,5:49.4,+1.8 +  1.8,95.6 0.19,8
