Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Trentin Angelo,A7,2,Prealpi,10/12/2023,gravel,-,98,425.1
Segnana Stefan,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,99,426.5
Beltramo Mauro,Rally5,2,Prealpi,10/12/2023,gravel,-,100,429.0
Zanarella Anto,A6,2,Prealpi,10/12/2023,gravel,-,101,429.0
De Sanctis F. ,Rally4,2,Prealpi,10/12/2023,gravel,-,102,433.1
Madrassi Sandr,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,103,436.9
Battistuzzi C.,Rally5/R1,2,Prealpi,10/12/2023,gravel,-,104,440.2
Dalla Vecchia ,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,105,452.3
Romagna Simone,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,1,322.1
Vagnini Jader ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,2,322.8
Marchioro Nico,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,3,322.9
Oriella Paolo ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,4,323.4
Sandrin Andrea,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,5,325.0
Zecchin Emanue,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,6,325.4
Cesaro Leonard,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,7,326.7
Spagolla Alber,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,8,328.5
Codato Mattia ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,9,329.1
Pesavento Paol,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,10,330.5
Ferronato Mass,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,11,331.0
Sambugaro Mich,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,12,331.0
Angi Simone  -,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,13,332.6
Callegaro Fabi,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,14,333.9
Toffano Giovan,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,15,334.7
Sandel Fabio  ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,16,335.1
Bigon Michele ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,17,336.0
Turatello F.  ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,18,336.6
Nicoletti A.  ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,19,336.7
