Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
38,#34,Betta Armando  - Modenini Mattea Peugeot 208 R2,Rally4/R2,5:06.7,+55.9 +  0.4,79.6 8.24,4
39,#49,De Mattè Bruno  - Compagno Paolo Citroën Saxo VTS,N2,5:10.0,+59.2 +  3.3,78.7 8.73,4
40,#37,Marinelli Michele  - D'Errico M. Suzuki Swift Sport Hybrid,Ra5H,5:10.1,+59.3 +  0.1,78.7 8.75,4
41,#46,Manera Luca  - Manera Francesca Suzuki Swift R1B,Ra5N Over 55,5:11.3,+1:00.5 +  1.2,78.4 8.92,4
42,#51,Melchiori Andrea  - Copelli C. Peugeot 106 Rallye,N2,5:16.9,+1:06.1 +  5.6,77.0 9.75,4
43,#50,Piras Sean  - Alongi Fabio Peugeot 106,N2 Under 25,5:32.7,+1:21.9 +  15.8,73.4 12.1,4
44,#47,Campora Cristina  - Iuretig Miriam Peugeot 106 Rallye,A6 Female,5:56.2,+1:45.4 +  23.5,68.5 15.6,4
45,#23,Scalco Leonardo  - Toffano Mattia Peugeot 208 Rally4,Rally4,6:32.9,+2:22.1 +  36.7,62.1 21.0,4
1,#5,Menegatti Paolo  - Rutigliano N. Škoda Fabia Rally2 evo,R5/Rally2,6:32.3,,97.5,5
2,#4,Daprà Matteo  - Conci Mattias Škoda Fabia Rally2 evo,R5/Rally2,6:35.9,+3.6 +  3.6,96.7 0.34,5
3,#6,Zanolli Alessandro  - Pozzo Denis Škoda Fabia Rally2 evo,R5/Rally2,6:39.0,+6.7 +  3.1,95.9 0.63,5
4,#2,Battaglin A.  - Pagliarini S. Hyundai i20 R5,R5/Rally2 Over 55,6:43.5,+11.2 +  4.5,94.8 1.05,5
5,#1,De Tisi Pietro  - Gasparotto Ivan Škoda Fabia Rally2 evo,R5/Rally2,6:48.7,+16.4 +  5.2,93.6 1.54,5
6,#3,De Tisi Giorgio  - Pozzi Daniel Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:50.4,+18.1 +  1.7,93.2 1.70,5
7,#7,Ferri Luca  - Ventoso Nicolò Škoda Fabia Rally2 evo,R5/Rally2,6:52.7,+20.4 +  2.3,92.7 1.92,5
8,#8,Sambugaro Michele  - Cumerlato M. Škoda Fabia Rally2 evo,R5/Rally2,6:52.8,+20.5 +  0.1,92.7 1.93,5
9,#9,Bergamin Jacopo  - Tasselli Alice Škoda Fabia Rally2 evo,R5/Rally2,6:56.9,+24.6 +  4.1,91.8 2.31,5
10,#10,Chiarani Maurizio  - Gallorini R. Škoda Fabia R5,R5/Rally2,7:04.3,+32.0 +  7.4,90.2 3.01,5
11,#24,Strabello Stefano  - Montavoci S. Peugeot 208 Rally4,Rally4,7:10.1,+37.8 +  5.8,89.0 3.56,5
12,#31,Casagrande D.  - Franceschini L. Peugeot 208 R2,Rally4/R2,7:13.5,+41.2 +  3.4,88.3 3.88,5
