Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
10,#41,Klausz Kristóf  - Papp Tamás Škoda Fabia Rally2 evo,RC2,7:49.6,+6.5 +  0.6,73.8 0.67,5
11,#11,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,7:52.3,+9.2 +  2.7,73.4 0.96,5
12,#15,Turán Frigyes  - Farnadi Ágnes Volkswagen Polo GTI R5,RC2,7:53.1,+10.0 +  0.8,73.3 1.04,5
13,#4,Franceschi Mathieu  - Manzo B. Škoda Fabia RS Rally2,RC2,7:53.7,+10.6 +  0.6,73.2 1.10,5
14,#19,Allen Philip  - Furniss Dale Hyundai i20 N Rally2,RC2,7:56.2,+13.1 +  2.5,72.8 1.36,5
15,#2,Llarena Efrén  - Fernández Sara Škoda Fabia R5,RC2,7:56.3,+13.2 +  0.1,72.8 1.37,5
16,#16,Hadik András  - Kertész K. Ford Fiesta Rally2,RC2,7:59.3,+16.2 +  3.0,72.3 1.68,5
17,#18,Trencsényi József  - Verba G. Škoda Fabia Rally2 evo,RC2,8:00.1,+17.0 +  0.8,72.2 1.77,5
18,#20,Michelisz Norbert  - Tagai Róbert Hyundai i20 N Rally2,RC2,8:04.9,+21.8 +  4.8,71.5 2.26,5
19,#44,Sasa  - Balai Róbert Škoda Fabia R5,RC2,8:06.7,+23.6 +  1.8,71.2 2.45,5
20,#43,Tóth Tibor  - Szabó József Škoda Fabia Rally2 evo,RC2,8:07.4,+24.3 +  0.7,71.1 2.52,5
21,#32,Német Gábor  - Németh Gergely Hyundai i20 N Rally2,RC2,8:08.8,+25.7 +  1.4,70.9 2.67,5
22,#17,Bodolai László  - Deák Attila Ford Fiesta Rally2,RC2,8:17.2,+34.1 +  8.4,69.7 3.54,5
23,#21,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,8:17.4,+34.3 +  0.2,69.7 3.56,5
24,#28,Škulj Mark  - Čar Matej Opel Corsa Rally4,RC4,8:18.4,+35.3 +  1.0,69.6 3.67,5
25,#12,Cuzma Bogdan  - Magalhães Hugo Škoda Fabia RS Rally2,RC2,8:19.3,+36.2 +  0.9,69.4 3.76,5
26,#22,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,8:21.1,+38.0 +  1.8,69.2 3.95,5
27,#46,Bacsa Tamás  - Hanyik Gergely Toyota GR Yaris,P14,8:23.0,+39.9 +  1.9,68.9 4.14,5
28,#27,Johansson Mille  - Grönvall Johan Opel Corsa Rally4,RC4,8:23.7,+40.6 +  0.7,68.8 4.22,5
29,#25,Zanin Mattia  - De Guio Elia Peugeot 208 Rally4,RC4,8:24.0,+40.9 +  0.3,68.8 4.25,5
30,#29,Herczig Patrik  - Varga Kristóf Peugeot 208 Rally4,RC4,8:25.6,+42.5 +  1.6,68.6 4.41,5
31,#42,László Zoltán  - Balázs Z. Škoda Fabia RS Rally2,RC2,8:26.3,+43.2 +  0.7,68.5 4.49,5
32,#33,Kohn Filip  - Whittock Ross Ford Fiesta Rally3,RC3,8:26.6,+43.5 +  0.3,68.4 4.52,5
33,#48,Galgóczi Norbert  - Kázári D. Mitsubishi Lancer Evo IX,P14,8:27.5,+44.4 +  0.9,68.3 4.61,5
34,#54,Bertalan Márton  - Paizs Róbert Peugeot 208 Rally4,RC4,8:27.9,+44.8 +  0.4,68.3 4.65,5
35,#84,Jedlóczky Márk  - Bazsó Attila Peugeot 208 Rally4,RC4,8:30.9,+47.8 +  3.0,67.9 4.96,5
36,#24,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,8:31.1,+48.0 +  0.2,67.8 4.98,5
37,#23,Nore Ola jnr.  - Eilertsen Rune Opel Corsa Rally4,RC4,8:33.8,+50.7 +  2.7,67.5 5.26,5
38,#45,Perge György  - Bárdos Péter Škoda Fabia R5,RC2,8:34.1,+51.0 +  0.3,67.4 5.30,5
39,#31,Hangodi Bendegúz  - Nagy Attila Peugeot 208 Rally4,RC4,8:34.9,+51.8 +  0.8,67.3 5.38,5
40,#55,Vogel Adrienn  - Maricsek Miklós Peugeot 208 Rally4,RC4,8:41.8,+58.7 +  6.9,66.4 6.10,5
41,#85,Határ Attila  - Éhn Dániel Peugeot 208 Rally4,RC4,8:42.0,+58.9 +  0.2,66.4 6.12,5
42,#36,Viszló Csaba  - Szegedi Máté Peugeot 208 Rally4,RC4,8:48.8,+1:05.7 +  6.8,65.6 6.82,5
42,#37,Sugár Cristian  - Colceriu Vlad Peugeot 208 R2,RC4,8:48.8,+1:05.7 +  0.0,65.6 6.82,5
44,#69,Bodogán Ferenc  - Sántha Zoltán Lada VFTS,P13,8:49.9,+1:06.8 +  1.1,65.4 6.94,5
45,#75,Veréb Zoltán  - Májer Dávid Lada VFTS,P12,8:54.3,+1:11.2 +  4.4,64.9 7.39,5
46,#56,Kerék Balázs  - Váradi Zoltán Opel Corsa Rally4,RC4,8:55.6,+1:12.5 +  1.3,64.7 7.53,5
47,#30,Kreuter N.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,8:56.8,+1:13.7 +  1.2,64.6 7.65,5
48,#52,Lazár Matej  - Kerekeš Martin Mitsubishi Lancer Evo IX,P14,9:04.0,+1:20.9 +  7.2,63.7 8.40,5
