Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
22,#35,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,2:27.15,+24.53 +  1.31,102.8 5.84,4
23,#33,Papazoglou L.  - Nikolopoulou M. Lancia Delta Integrale,4 2000+,2:27.80,+25.18 +  0.65,102.3 6.00,4
24,#34,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,2:29.83,+27.21 +  2.03,100.9 6.48,4
25,#11,Margaronis A.  - Kalyviotis A. Peugeot 306 Maxi,C3 F2,2:41.57,+38.95 +  11.74,93.6 9.27,4
26,#28,Pakkos F.  - Papachristopoulos V. Opel Manta 200,C3 F2,2:43.44,+40.82 +  1.87,92.5 9.72,4
27,#27,Chrissafi Marina  - Manouskos N. Citroën Saxo VTS,C6 F2,3:09.46,+1:06.84 +  26.02,79.8 15.9,4
1,#3,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,5:24.18,,90.5,5
2,#29,Stafilopatis M.  - Chatzirigas G. Lancia Delta Integrale 16V,4 2000+,5:28.94,+4.76 +  4.76,89.2 0.58,5
3,#12,Kapralos D.  - Karathanassis K. Opel Astra G OPC,C3 F2,5:35.89,+11.71 +  6.95,87.4 1.44,5
4,#6,Karathanassis N.  - Karathanassis V. Honda Civic Type-R EP3,C5 F2,5:40.90,+16.72 +  5.01,86.1 2.05,5
5,#4,Nomikos Andreas  - Mataliotakis A. Škoda Fabia S2000,C1,5:42.94,+18.76 +  2.04,85.6 2.30,5
6,#19,Rekkas Panangelos  - Menounos A. Peugeot 106 S16,C6 F2,5:49.74,+25.56 +  6.80,83.9 3.14,5
7,#14,Rekkas Viktoras  - Karliotis K. Citroën Saxo VTS,C6 F2,5:52.91,+28.73 +  3.17,83.1 3.53,5
8,#11,Margaronis A.  - Kalyviotis A. Peugeot 306 Maxi,C3 F2,5:53.25,+29.07 +  0.34,83.1 3.57,5
9,#32,Katsikas Ioannis  - Babalis Nikos Ford Escort MK2,3 2000,5:53.41,+29.23 +  0.16,83.0 3.59,5
10,#9,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,5:53.48,+29.30 +  0.07,83.0 3.60,5
11,#23,Tiros Nikos  - Polichronopoulos G. Peugeot 106,C6 F2,5:55.15,+30.97 +  1.67,82.6 3.80,5
12,#20,Benoukas Marinos  - Labrakis D. Peugeot 106,C6 F2,5:55.35,+31.17 +  0.20,82.6 3.82,5
13,#7,Kandiliotis V.  - Papandreou P. Peugeot 208 Rally4,C3 F2,5:56.97,+32.79 +  1.62,82.2 4.02,5
14,#25,Stamatakis S.  - Fakourelis F. Peugeot 106 XSi,C6 F2,5:57.04,+32.86 +  0.07,82.2 4.03,5
15,#22,Kalaitzian I.  - Sotiropoulos F. Ford Puma Kit Car,C4 F2,5:58.24,+34.06 +  1.20,81.9 4.18,5
16,#18,Kondilis Panagiotis  - Tsolakis A. Peugeot 106 S16,C5 F2,6:04.76,+40.58 +  6.52,80.4 4.98,5
