Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
30,#39,Uriostegui Gustavo - Zapata Armando Renault Clio Rally5  [SR],RC5,11:49.5 [N],+10:19.6 +11.1,6.6 476.6,10
1,#17,Ogier SÃ©bastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,8:35.6,,103.5,11
2,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,8:38.1,+2.5 +2.5,103.0 0.17,11
3,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,8:40.0,+4.4 +1.9,102.6 0.30,11
4,#8,TÃ¤nak Ott - JÃ¤rveoja Martin Ford Puma Rally1,RC1 M,8:42.7,+7.1 +2.7,102.1 0.48,11
5,#69,RovanperÃ¤ Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,8:42.8,+7.2 +0.1,102.1 0.49,11
6,#6,Sordo Dani - Carrera CÃ¡ndido Hyundai i20 N Rally1,RC1 M,8:48.8,+13.2 +6.0,100.9 0.89,11
7,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,8:57.2,+21.6 +8.4,99.3 1.46,11
8,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,9:00.1,+24.5 +2.9,98.8 1.65,11
9,#9,Serderidis Jourdan - Miclotte F. Ford Puma Rally1,RC1,9:47.2,+1:11.6 +47.1,90.9 4.83,11
9,#20,Greensmith Gus - Andersson Jonas Å koda Fabia RS Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#21,Solberg Oliver - Edmondson Elliott Å koda Fabia RS Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#22,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#24,Lindholm Emil - HÃ¤mÃ¤lÃ¤inen Reeta Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#25,Kajetanowicz K. - Szczepaniak M. Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#26,Prokop Martin - Ernst Michal Ford Fiesta Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#27,Chwist Daniel - Heller Kamil Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#28,Castro Eduardo - Mussano Fernando Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#29,MartÃ­nez Fontena J. - Alvarez Nicholson A. Å koda Fabia R5,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#30,DomÃ­nguez Jr. Diego - PeÃ±ate R. Ford Fiesta Rally3,RC3,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#31,Cordero Jr. Ricardo - HernÃ¡ndez M. CitroÃ«n C3 Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#32,Granados Miguel - MartÃ­ Marc Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#34,Salas Carlos - Zapata Ortega Jaime Å koda Fabia R5,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#35,Coyne John - Treacy Eoin Ford Fiesta Rally2,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#36,Mauro SÃ¡nchez A. - Sanjuan de Eusebio D. Å koda Fabia Rally2 evo,RC2,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
