Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
13,#17,Ogier Sébastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,7:50.1,+41.9 +4.0,104.6 3.07,3
14,#31,Cais Erik - Trunkát Daniel Škoda Fabia RS Rally2,RC2,7:50.8,+42.6 +0.7,104.5 3.12,3
15,#30,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,7:56.9,+48.7 +6.1,103.1 3.57,3
16,#26,Kajetanowicz K. - Szczepaniak M. Škoda Fabia RS Rally2,RC2,7:58.4,+50.2 +1.5,102.8 3.67,3
17,#32,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,7:58.7,+50.5 +0.3,102.7 3.70,3
18,#28,Marczyk Mikołaj - Dymurski Daniel Škoda Fabia RS Rally2,RC2,7:58.8,+50.6 +0.1,102.7 3.70,3
19,#23,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,7:59.6,+51.4 +0.8,102.5 3.76,3
20,#38,Skála Jan - Skořepa Jiří Hyundai i20 N Rally2,RC2,8:03.9,+55.7 +4.3,101.6 4.08,3
21,#34,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,8:06.9,+58.7 +3.0,101.0 4.30,3
22,#41,Březík Adam - Krajča Ondřej Škoda Fabia Rally2 evo,RC2,8:13.8,+1:05.6 +6.9,99.6 4.80,3
23,#48,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,8:16.7,+1:08.5 +2.9,99.0 5.01,3
24,#45,von Thurn und Taxis A. - Hain J. Škoda Fabia RS Rally2,RC2,8:19.3,+1:11.1 +2.6,98.5 5.20,3
25,#56,Schwarz Fabio - Ettel Bernhard Ford Fiesta Rally3,RC3,8:36.6,+1:28.4 +17.3,95.2 6.47,3
26,#55,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,8:37.2,+1:29.0 +0.6,95.1 6.52,3
27,#22,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,8:40.4,+1:32.2 +3.2,94.5 6.75,3
28,#24,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,8:40.5,+1:32.3 +0.1,94.5 6.76,3
29,#47,Horák Michal - Horák Ivan Škoda Fabia R5,RC2,8:42.2,+1:34.0 +1.7,94.2 6.88,3
30,#46,Roßgatterer Martin - Heigl Jürgen Škoda Fabia Rally2 evo,RC2,8:42.7,+1:34.5 +0.5,94.1 6.92,3
31,#49,Keferböck Johannes - Minor Ilka Škoda Fabia RS Rally2,RC2,8:44.0,+1:35.8 +1.3,93.8 7.01,3
32,#50,Fukunaga Osamu - Saida Misako Škoda Fabia RS Rally2,RC2,8:46.7,+1:38.5 +2.7,93.4 7.21,3
33,#61,Schulz Timo - Wenzel Michael Opel Corsa Rally4,RC4,8:49.6,+1:41.4 +2.9,92.9 7.42,3
34,#68,Kačírek Petr - Řiháková Petra Škoda Fabia R5,RC2,8:49.8,+1:41.6 +0.2,92.8 7.44,3
35,#60,van den Brink Mitchel - van Heun B. Renault Clio Rally3,RC3,8:50.3,+1:42.1 +0.5,92.7 7.47,3
36,#64,Fontana Matteo - Arnaboldi A. Peugeot 208 Rally4,RC4,8:50.5,+1:42.3 +0.2,92.7 7.49,3
37,#39,Wagner Simon - Winter Gerald Škoda Fabia RS Rally2,RC2,8:52.7,+1:44.5 +2.2,92.3 7.65,3
38,#62,Mohe Carsten - Hirsch Alexander Renault Clio Rally3,RC3,8:52.8,+1:44.6 +0.1,92.3 7.66,3
39,#44,Vojtěch Štěpán - Ernst Michal Škoda Fabia R5,RC2,9:02.5,+1:54.3 +9.7,90.6 8.37,3
40,#73,Borodin Petr - Cheprasov Roman Ford Fiesta Rally4  [SR],RC4,9:07.9,+1:59.7 +5.4,89.8 8.76,3
41,#25,Gryazin Nikolay - Aleksandrov K. Škoda Fabia RS Rally2,RC2,9:10.7,+2:02.5 +2.8,89.3 8.97,3
42,#59,Allkofer C. - Götzenberger K. Ford Fiesta Rally2,RC2,9:13.9,+2:05.7 +3.2,88.8 9.20,3
43,#75,Weigert Timo - Weigert Jasmin Peugeot 208 Rally4,RC4,9:14.4,+2:06.2 +0.5,88.7 9.24,3
44,#66,Nešetřil Petr - Černoch Jiří Porsche 997 GT3,RGT,9:19.8,+2:11.6 +5.4,87.8 9.63,3
45,#58,Rary Emeric - Henry Fabrice Citroën C3 Rally2,RC2,9:20.2,+2:12.0 +0.4,87.8 9.66,3
46,#63,László Zoltán - Zsiros Gábor Škoda Fabia RS Rally2,RC2,9:31.0,+2:22.8 +10.8,86.1 10.5,3
47,#71,Irlacher Wolfgang - Irlacher Elke Peugeot 208 Rally4,RC4,9:35.7,+2:27.5 +4.7,85.4 10.8,3
48,#76,Strabello Paolo - Bianchi Davide Peugeot 208 Rally4,RC4,9:38.2,+2:30.0 +2.5,85.1 11.0,3
49,#53,Marchino Filippo - Ometto P. Škoda Fabia R5,RC2,9:40.4,+2:32.2 +2.2,84.7 11.1,3
50,#72,Wallner Christian - Konrad Florian Ford Fiesta Rally4,RC4,9:40.6,+2:32.4 +0.2,84.7 11.2,3
51,#65,Fumal Armand - Escartefigue Jules Alpine A110 Rally RGT,RGT,9:42.8,+2:34.6 +2.2,84.4 11.3,3
52,#78,Wilson Conor - Marsh Sean Ford Fiesta Rally4,RC4,9:44.9,+2:36.7 +2.1,84.1 11.5,3
53,#52,Díaz-Aboitiz M. - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,10:00.1,+2:51.9 +15.2,81.9 12.6,3
