Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
41,#10,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,23:19.55,+7:38.35 +  1:31.87,78.1 15.1,3
42,#37,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,24:06.06,+8:24.86 +  46.51,75.6 16.6,3
43,#9,Koukeas Efstathios  - Basioukas V. Ford Fiesta R5,C1,34:26.66,+18:45.46 +  10:20.60,52.9 37.1,3
1,#4,Papadimitriou I.  - Petropoulos N. Škoda Fabia Rally2 evo,C1,6:51.50,,95.5,4
2,#1,Anapoliotakis G.  - Tsioukas A. Ford Fiesta R5,C1,6:55.10,+3.60 +  3.60,94.7 0.33,4
3,#19,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,7:07.87,+16.37 +  12.77,91.9 1.50,4
4,#14,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C3 F2,7:08.77,+17.27 +  0.90,91.7 1.58,4
5,#9,Koukeas Efstathios  - Basioukas V. Ford Fiesta R5,C1,7:09.04,+17.54 +  0.27,91.6 1.61,4
6,#8,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,7:10.72,+19.22 +  1.68,91.3 1.76,4
7,#16,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,7:12.14,+20.64 +  1.42,91.0 1.89,4
8,#3,Aligizakis E.  - Chatzidakis M. Škoda Fabia R5,C1,7:14.13,+22.63 +  1.99,90.6 2.07,4
9,#7,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,7:20.75,+29.25 +  6.62,89.2 2.68,4
10,#23,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,7:31.84,+40.34 +  11.09,87.0 3.69,4
11,#17,Titakis Titos  - Chalkiadakis A. Citroën DS3 R3T Max,C3 F2,7:33.21,+41.71 +  1.37,86.7 3.82,4
12,#21,Bistas Ioannis  - Bakloris C. Mitsubishi Lancer Evo IX,C2,7:36.24,+44.74 +  3.03,86.2 4.10,4
13,#22,Stratieva Ekaterina  - Avramov G. Opel Corsa Rally4,C3 F2,7:42.22,+50.72 +  5.98,85.1 4.64,4
14,#26,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,7:43.09,+51.59 +  0.87,84.9 4.72,4
15,#18,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,7:43.73,+52.23 +  0.64,84.8 4.78,4
16,#12,Kazanas Dimitris  - Makrakis T. Mitsubishi Lancer Evo IX,C2,7:45.81,+54.31 +  2.08,84.4 4.97,4
17,#34,Tomov Aleksandar  - Brankov Yavor Renault Clio Rally5,C6 F2,7:48.72,+57.22 +  2.91,83.9 5.24,4
18,#27,Baxevanakis P.  - Skoulariotis L. Honda Civic Type-R EP3,C3 F2,7:53.64,+1:02.14 +  4.92,83.0 5.69,4
19,#29,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,7:54.62,+1:03.12 +  0.98,82.8 5.78,4
20,#25,Michail Stamatis  - Korinthios G. Peugeot 106 S16,C5 F2,7:54.95,+1:03.45 +  0.33,82.8 5.81,4
21,#10,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,7:58.44,+1:06.94 +  3.49,82.2 6.13,4
22,#40,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,7:58.51,+1:07.01 +  0.07,82.2 6.14,4
23,#107,Kyriakopoulos G.  - Tripintis D. Peugeot 205 Rallye,4 -1600,7:59.17,+1:07.67 +  0.66,82.0 6.20,4
24,#33,Tsitsigiannis A.  - Tsitsigianni A. Citroën Saxo VTS,C5 F2,8:05.90,+1:14.40 +  6.73,80.9 6.81,4
25,#32,Polatsidis D.  - Verikakis K. Citroën C2,C5 F2,8:06.70,+1:15.20 +  0.80,80.8 6.89,4
26,#111,Papazoglou L.  - Nikolopoulou M. Lancia Delta HF Integrale,4 2000+,8:09.18,+1:17.68 +  2.48,80.4 7.11,4
27,#103,Amaxopoulos D.  - Moraiti H. Toyota Corolla KE30,2 -1600,8:11.12,+1:19.62 +  1.94,80.0 7.29,4
28,#106,Papadimitriou K.  - Sevastopoulos E. Toyota Starlet EP71 Turbo,4 2000,8:16.38,+1:24.88 +  5.26,79.2 7.77,4
29,#31,Karagiozopoulos P.  - Karkavanidis G. Seat Ibiza,C3 F2,8:21.39,+1:29.89 +  5.01,78.4 8.23,4
30,#105,Rocco Gianluca  - Isailović Jovan Ford Sierra RS Cosworth 4x4,4 2000+,8:25.22,+1:33.72 +  3.83,77.8 8.58,4
31,#113,Kofinas Konstantinos  - Kofinas A. Alfa Romeo Alfetta GTV,4 2000+,8:26.91,+1:35.41 +  1.69,77.6 8.74,4
