No.,Crew,Group,ss,Race,cou,time_SS_sec
20,Solberg  O,RC2,11,Safari,8,1109.3
22,Munster  G,RC2,11,Safari,9,1136.0
21,Kajetanowi,RC2,11,Safari,10,1146.3
8,Tänak  Ott,RC1,11,Safari,11,1188.7
26,Tundo  Car,RC2,11,Safari,12,1215.9
23,Prokop  Ma,RC2,11,Safari,13,1238.8
25,Patel  Kar,RC2,11,Safari,14,1251.7
24,Kremer  Ar,RC2,11,Safari,15,1252.8
9,Serderidis,RC1,11,Safari,16,1300.7
40,Davite  G.,RC2,11,Safari,17,1329.4
29,Vassilakis,RC2,11,Safari,18,1390.4
34,Dominguez ,RC3,11,Safari,19,1432.8
44,Sachania  ,-,11,Safari,20,1446.2
45,Rathod  Mi,-,11,Safari,21,1511.4
4,Lappi  Esa,RC1,11,Safari,22,1643.4
27,Chwist  Da,RC2,11,Safari,23,1709.3
28,Díaz Aboit,RC2,11,Safari,24,1709.3
30,Virani  Aa,RC2,11,Safari,25,1709.3
32,Singh Vohr,RC2,11,Safari,26,1709.3
36,Wahome  Je,RC3,11,Safari,27,2032.8
37,Kimathi  M,RC3,11,Safari,28,2032.8
38,Bailey  Ja,RC3,11,Safari,29,2032.8
41,Nzioka  Ev,-,11,Safari,30,2046.2
18,Katsuta  T,RC1,12,Safari,1,500.6
17,Ogier  S. ,RC1,12,Safari,2,502.9
11,Neuville  ,RC1,12,Safari,3,503.9
33,Evans  Elf,RC1,12,Safari,4,505.5
69,Rovanperä ,RC1,12,Safari,5,506.4
6,Sordo  Dan,RC1,12,Safari,6,510.0
8,Tänak  Ott,RC1,12,Safari,7,522.4
7,Loubet  P.,RC1,12,Safari,8,522.9
20,Solberg  O,RC2,12,Safari,9,537.9
21,Kajetanowi,RC2,12,Safari,10,547.1
23,Prokop  Ma,RC2,12,Safari,11,593.8
26,Tundo  Car,RC2,12,Safari,12,601.9
24,Kremer  Ar,RC2,12,Safari,13,603.1
25,Patel  Kar,RC2,12,Safari,14,618.6
29,Vassilakis,RC2,12,Safari,15,669.5
34,Dominguez ,RC3,12,Safari,16,701.5
44,Sachania  ,-,12,Safari,17,704.9
45,Rathod  Mi,-,12,Safari,18,718.5
4,Lappi  Esa,RC1,12,Safari,19,1100.6
9,Serderidis,RC1,12,Safari,20,1100.6
22,Munster  G,RC2,12,Safari,21,1137.9
27,Chwist  Da,RC2,12,Safari,22,1137.9
28,Díaz Aboit,RC2,12,Safari,23,1137.9
30,Virani  Aa,RC2,12,Safari,24,1137.9
32,Singh Vohr,RC2,12,Safari,25,1137.9
40,Davite  G.,RC2,12,Safari,26,1137.9
36,Wahome  Je,RC3,12,Safari,27,1301.5
37,Kimathi  M,RC3,12,Safari,28,1301.5
38,Bailey  Ja,RC3,12,Safari,29,1301.5
41,Nzioka  Ev,-,12,Safari,30,1304.9
69,Rovanperä ,RC1,13,Safari,1,1147.7
33,Evans  Elf,RC1,13,Safari,2,1160.8
17,Ogier  S. ,RC1,13,Safari,3,1163.0
18,Katsuta  T,RC1,13,Safari,4,1179.6
20,Solberg  O,RC2,13,Safari,5,1200.9
6,Sordo  Dan,RC1,13,Safari,6,1206.0
11,Neuville  ,RC1,13,Safari,7,1211.8
8,Tänak  Ott,RC1,13,Safari,8,1256.0
7,Loubet  P.,RC1,13,Safari,9,1264.1
21,Kajetanowi,RC2,13,Safari,10,1362.8
24,Kremer  Ar,RC2,13,Safari,11,1365.2
23,Prokop  Ma,RC2,13,Safari,12,1397.4
26,Tundo  Car,RC2,13,Safari,13,1457.2
25,Patel  Kar,RC2,13,Safari,14,1581.8
29,Vassilakis,RC2,13,Safari,15,1593.5
34,Dominguez ,RC3,13,Safari,16,1616.8
44,Sachania  ,-,13,Safari,17,1649.1
4,Lappi  Esa,RC1,13,Safari,18,1747.7
9,Serderidis,RC1,13,Safari,19,1747.7
22,Munster  G,RC2,13,Safari,20,1800.9
27,Chwist  Da,RC2,13,Safari,21,1800.9
28,Díaz Aboit,RC2,13,Safari,22,1800.9
30,Virani  Aa,RC2,13,Safari,23,1800.9
32,Singh Vohr,RC2,13,Safari,24,1800.9
40,Davite  G.,RC2,13,Safari,25,1800.9
36,Wahome  Je,RC3,13,Safari,26,2216.8
37,Kimathi  M,RC3,13,Safari,27,2216.8
38,Bailey  Ja,RC3,13,Safari,28,2216.8
41,Nzioka  Ev,-,13,Safari,29,2249.1
45,Rathod  Mi,-,13,Safari,30,2249.1
69,Rovanperä ,RC1,14,Safari,1,365.1
17,Ogier  S. ,RC1,14,Safari,2,373.2
18,Katsuta  T,RC1,14,Safari,3,376.5
8,Tänak  Ott,RC1,14,Safari,4,379.1
33,Evans  Elf,RC1,14,Safari,5,381.8
11,Neuville  ,RC1,14,Safari,6,382.8
