Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
3,#5,Solberg Oliver  - Edmondson E. Volkswagen Polo GTI R5,RC2,4:43.0,+3.2 +  1.7,114.6 0.36,16
4,#19,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,4:43.1,+3.3 +  0.1,114.6 0.37,16
5,#18,Joona Lauri  - Hussi Janni Škoda Fabia RS Rally2,RC2,4:45.1,+5.3 +  2.0,113.8 0.59,16
6,#7,Franceschi M.  - Escartefigue J. Škoda Fabia Rally2 evo,RC2,4:45.4,+5.6 +  0.3,113.7 0.62,16
7,#2,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,4:46.3,+6.5 +  0.9,113.3 0.72,16
8,#10,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,4:46.8,+7.0 +  0.5,113.1 0.78,16
9,#4,Mabellini Andrea  - Lenzi Virginia Škoda Fabia Rally2 evo,RC2,4:46.9,+7.1 +  0.1,113.1 0.79,16
10,#8,Heikkilä Mikko  - Vaaleri Samu Škoda Fabia Rally2 evo,RC2,4:47.2,+7.4 +  0.3,112.9 0.82,16
11,#9,McErlean Josh  - Fulton James Hyundai i20 N Rally2,RC2,4:49.7,+9.9 +  2.5,112.0 1.10,16
12,#17,Armstrong Jon  - Thulin Julia Ford Fiesta Rally2,RC2,4:50.2,+10.4 +  0.5,111.8 1.15,16
13,#23,Gustafsson Kalle  - Nilsson Magnus Ford Fiesta Rally2,RC2,4:51.4,+11.6 +  1.2,111.3 1.29,16
14,#47,Åhlin Fredrik  - Sjöberg Joakim Škoda Fabia R5,RC2,4:51.5,+11.7 +  0.1,111.3 1.30,16
15,#15,Battistolli A.  - Scattolin S. Škoda Fabia RS Rally2,RC2,4:54.5,+14.7 +  3.0,110.1 1.63,16
16,#50,O'Brien Patrick  - O'Brien Stephen Škoda Fabia R5,RC2,5:06.9,+27.1 +  12.4,105.7 3.01,16
17,#26,Creighton William  - Regan Liam Ford Fiesta Rally3,RC3,5:07.9,+28.1 +  1.0,105.3 3.12,16
18,#25,Al-Rashed Rakan  - Haapala Antti Škoda Fabia RS Rally2,RC2,5:14.4,+34.6 +  6.5,103.2 3.84,16
19,#12,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,5:14.7,+34.9 +  0.3,103.1 3.87,16
20,#39,Johansson Mille  - Grönvall Johan Ford Fiesta Rally4,RC4,5:17.9,+38.1 +  3.2,102.0 4.23,16
21,#31,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,5:18.9,+39.1 +  1.0,101.7 4.34,16
22,#30,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,5:19.2,+39.4 +  0.3,101.6 4.37,16
23,#32,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,5:21.5,+41.7 +  2.3,100.9 4.63,16
24,#35,Tiits Mark-Egert  - Viilo Jakko Ford Fiesta Rally4,RC4,5:22.8,+43.0 +  1.3,100.5 4.77,16
25,#28,Nore Ola Jr.  - Eilertsen Rune Renault Clio Rally4,RC4,5:23.8,+44.0 +  1.0,100.2 4.88,16
26,#44,Reiersen Isak  - Karlsson Lucas Ford Fiesta Rally4,RC4,5:24.6,+44.8 +  0.8,99.9 4.97,16
27,#21,Somaschini Rachele  - Arena Nicola Citroën C3 Rally2,RC2,5:24.7,+44.9 +  0.1,99.9 4.98,16
28,#45,Hallberg Patrik  - Stigh John Ford Fiesta Rally4,RC4,5:25.2,+45.4 +  0.5,99.7 5.04,16
