Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
24,#37,Kimathi McRae  - Kioni Mwangi Ford Fiesta Rally3,RC3,9:03.1,+2:13.4 +  0.9,87.0 10.2,3
25,#41,Nzioka Evans  - Aswani Absalom Mitsubishi Lancer Evo X,NAT NR4,9:04.2,+2:14.5 +  1.1,86.8 10.3,3
26,#30,Virani Aakif  - Bhatti Azhar Škoda Fabia R5,RC2,9:12.4,+2:22.7 +  8.2,85.5 10.9,3
27,#32,Singh Vohra Samman  - Khan Alfir Škoda Fabia Rally2 evo,RC2,9:17.8,+2:28.1 +  5.4,84.7 11.3,3
28,#29,Vassilakis George  - Krawszik Tom Ford Fiesta Rally2,RC2,9:22.0,+2:32.3 +  4.2,84.0 11.6,3
29,#44,Sachania Nikhil  - Patel Deep Mitsubishi Lancer Evo X,NAT NR4,9:33.0,+2:43.3 +  11.0,82.4 12.5,3
30,#36,Wahome Jeremiah  - Okundi Victor Ford Fiesta Rally3,RC3,9:34.4,+2:44.7 +  1.4,82.2 12.6,3
31,#45,Rathod Minesh  - Mactavish Jamie Mitsubishi Lancer Evo X,NAT NR4,10:24.8,+3:35.1 +  50.4,75.6 16.4,3
1,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,14:52.4,,123.5,4
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,15:00.4,+8.0 +  8.0,122.4 0.26,4
3,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,15:01.8,+9.4 +  1.4,122.2 0.31,4
4,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,15:06.5,+14.1 +  4.7,121.6 0.46,4
5,#6,Sordo Dani  - Carrera Cándido Hyundai i20 N Rally1,RC1 M,15:14.4,+22.0 +  7.9,120.6 0.72,4
6,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,15:15.2,+22.8 +  0.8,120.4 0.74,4
7,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,15:22.7,+30.3 +  7.5,119.5 0.99,4
8,#7,Loubet Pierre-Louis  - Gilsoul N. Ford Puma Rally1,RC1 M,15:30.4,+38.0 +  7.7,118.5 1.24,4
9,#20,Solberg Oliver  - Edmondson E. Škoda Fabia Rally2 evo,RC2,16:25.1,+1:32.7 +  54.7,111.9 3.03,4
10,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,17:05.0,+2:12.6 +  39.9,107.5 4.33,4
11,#22,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,17:16.3,+2:23.9 +  11.3,106.4 4.70,4
12,#9,Serderidis Jourdan  - Malfoy Andy Ford Puma Rally1,RC1,17:19.9,+2:27.5 +  3.6,106.0 4.82,4
13,#21,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia Rally2 evo,RC2,17:53.8,+3:01.4 +  33.9,102.7 5.92,4
14,#24,Kremer Armin  - Gottschalk Timo Škoda Fabia Rally2 evo,RC2,18:00.2,+3:07.8 +  6.4,102.0 6.13,4
15,#23,Prokop Martin  - Jůrka Zdeněk Ford Fiesta Rally2,RC2,18:13.1,+3:20.7 +  12.9,100.8 6.55,4
16,#26,Tundo Carl  - Jessop Tim Škoda Fabia R5,RC2,18:31.4,+3:39.0 +  18.3,99.2 7.15,4
17,#27,Chwist Daniel  - Heller Kamil Škoda Fabia RS Rally2,RC2,18:31.9,+3:39.5 +  0.5,99.1 7.17,4
18,#35,Anwar Hamza  - Din Adnan Ford Fiesta Rally3,RC3,18:43.7,+3:51.3 +  11.8,98.1 7.55,4
19,#34,Domínguez Diego Jr.  - Peñate R. Ford Fiesta Rally3,RC3,19:26.6,+4:34.2 +  42.9,94.5 8.95,4
20,#25,Patel Karan  - Khan Tauseef Ford Fiesta R5,RC2,20:00.8,+5:08.4 +  34.2,91.8 10.1,4
21,#30,Virani Aakif  - Bhatti Azhar Škoda Fabia R5,RC2,20:17.2,+5:24.8 +  16.4,90.6 10.6,4
22,#41,Nzioka Evans  - Aswani Absalom Mitsubishi Lancer Evo X,NAT NR4,20:20.7,+5:28.3 +  3.5,90.3 10.7,4
23,#40,Davite Giancarlo  - Vindevogel S. Ford Fiesta R5,RC2,20:44.8,+5:52.4 +  24.1,88.6 11.5,4
24,#38,Bailey Jason  - Willetts Jamie Ford Fiesta Rally3,RC3,20:50.7,+5:58.3 +  5.9,88.1 11.7,4
25,#28,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia Rally2 evo,RC2,20:51.1,+5:58.7 +  0.4,88.1 11.7,4
26,#32,Singh Vohra Samman  - Khan Alfir Škoda Fabia Rally2 evo,RC2,21:29.4,+6:37.0 +  38.3,85.5 13.0,4
27,#44,Sachania Nikhil  - Patel Deep Mitsubishi Lancer Evo X,NAT NR4,21:39.3,+6:46.9 +  9.9,84.8 13.3,4
28,#29,Vassilakis George  - Krawszik Tom Ford Fiesta Rally2,RC2,22:34.1,+7:41.7 +  54.8,81.4 15.1,4
29,#36,Wahome Jeremiah  - Okundi Victor Ford Fiesta Rally3,RC3,22:39.9,+7:47.5 +  5.8,81.1 15.3,4
30,#37,Kimathi McRae  - Kioni Mwangi Ford Fiesta Rally3,RC3,23:02.2,+8:09.8 +  22.3,79.8 16.0,4
31,#45,Rathod Minesh  - Mactavish Jamie Mitsubishi Lancer Evo X  [SR],NAT NR4,30:20.7 [N],+15:28.3 +  7:18.5,60.5 30.3,4
1,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,13:50.2,,83.1,5
2,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,13:58.6,+8.4 +  8.4,82.3 0.44,5
3,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,14:00.4,+10.2 +  1.8,82.1 0.53,5
4,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:00.7,+10.5 +  0.3,82.1 0.55,5
5,#6,Sordo Dani  - Carrera Cándido Hyundai i20 N Rally1,RC1 M,14:01.6,+11.4 +  0.9,82.0 0.59,5
6,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,14:04.3,+14.1 +  2.7,81.7 0.74,5
