Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
44,#36,Andersson Simon  - JÃ¶nsson J. Peugeot 208 Rally4,RC4,6:44.2,+57.6 +  1.9,75.7 6.78,3
45,#46,Hangodi BendegÃºz  - Bunkoczi L. Peugeot 208 Rally4,RC4,6:45.4,+58.8 +  1.2,75.5 6.92,3
46,#39,Noller RenÃ©  - Solbach-Schmidt N. Peugeot 208 Rally4,RC4,6:47.0,+1:00.4 +  1.6,75.2 7.11,3
47,#33,Zanin Mattia  - Pizzol Fabio Peugeot 208 Rally4,RC4,6:50.4,+1:03.8 +  3.4,74.6 7.51,3
48,#41,Kramer A.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,6:54.3,+1:07.7 +  3.9,73.9 7.96,3
49,#60,Orgus Keiro  - Kraav Hendrik Ford Fiesta Rally4,RC4,6:54.6,+1:08.0 +  0.3,73.8 8.00,3
50,#26,Nore Ola Jr.  - Eriksen Torstein Renault Clio Rally4,RC4,6:54.7,+1:08.1 +  0.1,73.8 8.01,3
51,#61,Zakmans Ilja  - Å½akmane Estere Mitsubishi Lancer Evo X,RC2,6:57.8,+1:11.2 +  3.1,73.2 8.38,3
52,#32,Raftery Aoife  - Williams Claire Peugeot 208 Rally4,RC4,6:58.1,+1:11.5 +  0.3,73.2 8.41,3
53,#45,Kreuter Norman  - Seidl Anna-Maria Peugeot 208 Rally4,RC4,7:01.2,+1:14.6 +  3.1,72.6 8.78,3
54,#51,Uger Sergey  - Uger Obolenskaya M. Ford Fiesta R5,RC2,7:02.8,+1:16.2 +  1.6,72.4 8.96,3
55,#27,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,7:16.1,+1:29.5 +  13.3,70.2 10.5,3
56,#50,Tiramani Christian  - Grimaldi F. Å koda Fabia R5,RC2,7:36.9,+1:50.3 +  20.8,67.0 13.0,3
57,#40,Zeiringer Fabian  - Letz Angelika Opel Corsa Rally4  [SR],RC4,16:24.4,+10:37.8 +  8:47.5,31.1 75.0,3
57,#59,Schwarz Fabio  - Ettel Bernhard Ford Fiesta Rally4  [SR],RC4,16:24.4 [N],+10:37.8 +  0.0,31.1 75.0,3
1,#5,Sesks MÄrtiÅÅ¡  - Francis R. Å koda Fabia RS Rally2,RC2,13:24.0,,116.5,4
2,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,13:29.9,+5.9 +  5.9,115.7 0.23,4
3,#2,Ãstberg Mads  - Barth Patrik CitroÃ«n C3 Rally2,RC2,13:32.4,+8.4 +  2.5,115.3 0.32,4
4,#7,HeikkilÃ¤ Mikko  - Vaaleri Samu Å koda Fabia Rally2 evo,RC2,13:38.1,+14.1 +  5.7,114.5 0.54,4
5,#6,Franceschi M.  - Escartefigue J. Å koda Fabia Rally2 evo,RC2,13:41.4,+17.4 +  3.3,114.0 0.67,4
6,#14,Virves Robert  - Drew Craig Ford Fiesta Rally2,RC2,13:43.5,+19.5 +  2.1,113.7 0.75,4
7,#8,LinnamÃ¤e Georg  - Morgan James Hyundai i20 N Rally2,RC2,13:44.0 [N],+20.0 +  0.5,113.7 0.77,4
8,#9,McErlean Josh  - Fulton James Hyundai i20 N Rally2,RC2,13:45.1,+21.1 +  1.1,113.5 0.81,4
9,#3,Llarena EfrÃ©n  - FernÃ¡ndez Sara Å koda Fabia Rally2 evo,RC2,13:52.1,+28.1 +  7.0,112.6 1.08,4
10,#17,Pryce Osian  - PrÃ©vot StÃ©phane Å koda Fabia Rally2 evo,RC2,13:55.1,+31.1 +  3.0,112.2 1.20,4
11,#4,Mabellini Andrea  - Lenzi Virginia Å koda Fabia Rally2 evo,RC2,13:57.7,+33.7 +  2.6,111.8 1.30,4
12,#10,MareÅ¡ Filip  - Bucha Radovan Å koda Fabia Rally2 evo,RC2,13:59.1,+35.1 +  1.4,111.6 1.35,4
13,#11,Cais Erik  - BacigÃ¡l Igor Å koda Fabia RS Rally2,RC2,14:00.3,+36.3 +  1.2,111.5 1.40,4
14,#15,Campedelli Simone  - Canton Tania Å koda Fabia Rally2 evo,RC2,14:00.5,+36.5 +  0.2,111.4 1.40,4
15,#12,RÃ¥dstrÃ¶m Dennis  - Johansson J. Ford Fiesta Rally2,RC2,14:01.3,+37.3 +  0.8,111.3 1.43,4
16,#18,Battistolli A.  - Scattolin S. Å koda Fabia RS Rally2,RC2,14:04.1,+40.1 +  2.8,111.0 1.54,4
17,#16,LÃ¡szlÃ³ Martin  - Berendi DÃ¡vid Å koda Fabia Rally2 evo,RC2,14:08.6,+44.6 +  4.5,110.4 1.71,4
18,#22,Armstrong Jon  - Fair Cameron Ford Fiesta Rally3,RC3,14:14.3,+50.3 +  5.7,109.6 1.93,4
19,#19,KoÅtun JarosÅaw  - Pleskot I. Ford Fiesta Rally2,RC2,14:40.6,+1:16.6 +  26.3,106.4 2.94,4
20,#24,Parys Piotr  - Syty Damian Ford Fiesta Rally3,RC3,14:44.8,+1:20.8 +  4.2,105.9 3.11,4
21,#56,Laskowski Hubert  - KuÅnierz M. Ford Fiesta Rally3,RC3,14:46.2,+1:22.2 +  1.4,105.7 3.16,4
22,#53,Terlecki Aleksander  - Szeja M. Å koda Fabia Rally2 evo,RC2,14:50.5,+1:26.5 +  4.3,105.2 3.32,4
23,#23,Matulka Jakub  - Dymurski Daniel Ford Fiesta Rally3,RC3,14:52.3,+1:28.3 +  1.8,105.0 3.39,4
24,#50,Tiramani Christian  - Grimaldi F. Å koda Fabia R5,RC2,14:56.3,+1:32.3 +  4.0,104.5 3.55,4
25,#25,Soria Paulo  - Itu Sergiu Renault Clio Rally3,RC3,15:03.2,+1:39.2 +  6.9,103.7 3.81,4
26,#57,Kelly Eamonn  - Mohan Conor Ford Fiesta Rally3,RC3,15:10.9,+1:46.9 +  7.7,102.8 4.11,4
27,#20,Cuzma Bogdan  - Minor Ilka Å koda Fabia RS Rally2,RC2,15:16.9,+1:52.9 +  6.0,102.2 4.34,4
28,#52,Mauro SÃ¡nchez A.  - Sanjuan de Eusebio D. Å koda Fabia Rally2 evo,RC2,15:21.3,+1:57.3 +  4.4,101.7 4.51,4
29,#26,Nore Ola Jr.  - Eriksen Torstein Renault Clio Rally4,RC4,15:21.8,+1:57.8 +  0.5,101.6 4.53,4
30,#37,Vaher Jaspar  - Mitendorf Evelin Ford Fiesta Rally4,RC4,15:25.6,+2:01.6 +  3.8,101.2 4.67,4
31,#28,Hansen Victor  - Johansson Victor Peugeot 208 Rally4,RC4,15:26.0,+2:02.0 +  0.4,101.2 4.69,4
32,#48,Yamamoto Yuki  - Teiskonen Miika Renault Clio Rally4,RC4,15:28.5,+2:04.5 +  2.5,100.9 4.78,4
33,#54,Potiiko Serhii  - Mishyn Ivan Å koda Fabia Rally2-Kit,RC2,15:29.9,+2:05.9 +  1.4,100.7 4.84,4
34,#38,Sei Karl-Markus  - Leotoots Martin Peugeot 208 Rally4,RC4,15:31.2,+2:07.2 +  1.3,100.6 4.89,4
35,#55,Korzun Anton  - Kononov Pavlo Å koda Fabia Rally2-Kit,RC2,15:31.7,+2:07.7 +  0.5,100.5 4.91,4
36,#27,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,15:33.4,+2:09.4 +  1.7,100.4 4.97,4
37,#31,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,15:34.4,+2:10.4 +  1.0,100.2 5.01,4
38,#47,Kogure Hikaru  - Luhtinen T. Renault Clio Rally4,RC4,15:38.1,+2:14.1 +  3.7,99.9 5.15,4
39,#49,Otake Nao  - Salminen Marko Renault Clio Rally4,RC4,15:40.6,+2:16.6 +  2.5,99.6 5.25,4
40,#35,Johansson Mille  - GrÃ¶nvall Johan Ford Fiesta Rally4,RC4,15:42.9,+2:18.9 +  2.3,99.3 5.34,4
41,#30,Jalava Miko  - Peippo Matias Ford Fiesta Rally4,RC4,15:44.8,+2:20.8 +  1.9,99.1 5.41,4
42,#21,Bertolotti Simone  - Capilli F. CitroÃ«n C3 Rally2,RC2,15:46.1,+2:22.1 +  1.3,99.0 5.46,4
43,#44,Tiits Mark-Egert  - Viilo Jakko Ford Fiesta Rally4,RC4,15:48.6,+2:24.6 +  2.5,98.7 5.56,4
44,#58,Fontana Matteo  - Arena Nicola Peugeot 208 Rally4,RC4,15:52.4,+2:28.4 +  3.8,98.4 5.70,4
45,#29,DaprÃ Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,15:57.0,+2:33.0 +  4.6,97.9 5.88,4
46,#34,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,15:58.5,+2:34.5 +  1.5,97.7 5.94,4
47,#60,Orgus Keiro  - Kraav Hendrik Ford Fiesta Rally4,RC4,16:09.9,+2:45.9 +  11.4,96.6 6.38,4
48,#46,Hangodi BendegÃºz  - Bunkoczi L. Peugeot 208 Rally4,RC4,16:13.0,+2:49.0 +  3.1,96.3 6.50,4
48,#51,Uger Sergey  - Uger Obolenskaya M. Ford Fiesta R5,RC2,16:13.0,+2:49.0 +  0.0,96.3 6.50,4
50,#61,Zakmans Ilja  - Å½akmane Estere Mitsubishi Lancer Evo X,RC2,16:13.4,+2:49.4 +  0.4,96.2 6.51,4
51,#33,Zanin Mattia  - Pizzol Fabio Peugeot 208 Rally4,RC4,16:16.1,+2:52.1 +  2.7,96.0 6.61,4
52,#32,Raftery Aoife  - Williams Claire Peugeot 208 Rally4,RC4,16:19.2,+2:55.2 +  3.1,95.7 6.73,4
53,#36,Andersson Simon  - JÃ¶nsson J. Peugeot 208 Rally4,RC4,16:20.3,+2:56.3 +  1.1,95.6 6.78,4
54,#39,Noller RenÃ©  - Solbach-Schmidt N. Peugeot 208 Rally4,RC4,16:25.9,+3:01.9 +  5.6,95.0 6.99,4
55,#45,Kreuter Norman  - Seidl Anna-Maria Peugeot 208 Rally4,RC4,16:44.6,+3:20.6 +  18.7,93.2 7.71,4
56,#41,Kramer A.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,16:48.6,+3:24.6 +  4.0,92.9 7.86,4
57,#40,Zeiringer Fabian  - Letz Angelika Opel Corsa Rally4  [SR],RC4,25:21.8,+11:57.8 +  8:33.2,61.6 27.6,4
57,#59,Schwarz Fabio  - Ettel Bernhard Ford Fiesta Rally4  [SR],RC4,25:21.8 [N],+11:57.8 +  0.0,61.6 27.6,4
1,#5,Sesks MÄrtiÅÅ¡  - Francis R. Å koda Fabia RS Rally2,RC2,7:21.8,,119.2,5
