Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
26,#32,Parys Piotr  - Syty Damian Ford Fiesta Rally3,RC3 3,10:56.0,+1:04.1 +  14.5,101.7 3.46,2
27,#33,Matulka Jakub  - Dymurski Daniel Ford Fiesta Rally3,RC3 3,10:57.2,+1:05.3 +  1.2,101.6 3.52,2
28,#29,Cuzma Bogdan  - Minor Ilka Škoda Fabia RS Rally2,RC2,10:57.7,+1:05.8 +  0.5,101.5 3.55,2
29,#45,Nore Ola jnr.  - Eilertsen Rune Renault Clio Rally4,RC4,11:18.7,+1:26.8 +  21.0,98.3 4.68,2
30,#53,Yamamoto Yuki  - Teiskonen Miika Renault Clio Rally4  [SR],RC4,11:19.7,+1:27.8 +  1.0,98.2 4.74,2
31,#30,Bertolotti Simone  - Capilli F. Citroën C3 Rally2,RC2,11:22.2,+1:30.3 +  2.5,97.8 4.87,2
32,#40,Herczig Patrik  - Varga Kristóf Peugeot 208 Rally4,RC4,11:27.2,+1:35.3 +  5.0,97.1 5.14,2
33,#74,Roefler Marek  - Bała Marek Ford Fiesta Rally3,3,11:28.7,+1:36.8 +  1.5,96.9 5.22,2
34,#35,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,11:29.9,+1:38.0 +  1.2,96.7 5.29,2
35,#38,Andersson Simon  - Jönsson J. Peugeot 208 Rally4,RC4,11:32.7,+1:40.8 +  2.8,96.4 5.44,2
35,#58,Jocz Tymoteusz  - Judycki Maciej Ford Fiesta Rally4,RC4 4,11:32.7,+1:40.8 +  0.0,96.4 5.44,2
37,#43,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,11:34.0,+1:42.1 +  1.3,96.2 5.51,2
38,#39,Hansen Victor  - Johansson Victor Peugeot 208 Rally4,RC4,11:34.4,+1:42.5 +  0.4,96.1 5.53,2
39,#47,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,11:34.5,+1:42.6 +  0.1,96.1 5.53,2
40,#55,Kogure Hikaru  - Luhtinen T. Renault Clio Rally4,RC4,11:35.9,+1:44.0 +  1.4,95.9 5.61,2
41,#41,Johansson Mille  - Grönvall Johan Ford Fiesta Rally4,RC4,11:36.3,+1:44.4 +  0.4,95.9 5.63,2
42,#50,Zeiringer Fabian  - Letz Angelika Opel Corsa Rally4,RC4,11:37.1,+1:45.2 +  0.8,95.7 5.67,2
43,#28,Somaschini Rachele  - Arena Nicola Citroën C3 Rally2,RC2,11:37.3,+1:45.4 +  0.2,95.7 5.69,2
44,#79,Predko Gracjan  - Jurgała Michał Peugeot 208 Rally4,4,11:42.9,+1:51.0 +  5.6,95.0 5.99,2
45,#73,Krotoszyński Piotr  - Martynek M. Ford Fiesta Rally3,3,11:44.6,+1:52.7 +  1.7,94.7 6.08,2
46,#44,Noller René  - Solbach-Schmidt N. Peugeot 208 Rally4,RC4,11:45.9,+1:54.0 +  1.3,94.6 6.15,2
47,#37,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,11:46.4,+1:54.5 +  0.5,94.5 6.18,2
48,#36,Jalava Miko  - Hokkanen Riikka Ford Fiesta Rally4,RC4,11:47.1,+1:55.2 +  0.7,94.4 6.21,2
49,#82,Długosz Artur  - Majewski Michał Peugeot 208 Rally4,4,11:47.6,+1:55.7 +  0.5,94.3 6.24,2
50,#75,Kowal Marcin  - Lenkowski S. Ford Fiesta Rally3,3,11:50.8,+1:58.9 +  3.2,93.9 6.41,2
51,#59,Brugger Christoph  - Lutz Tamara Opel Corsa Rally4,RC4,11:52.3,+2:00.4 +  1.5,93.7 6.49,2
52,#61,Uger Sergey  - Uger Obolenskaya M. Ford Fiesta R5,RC2,11:55.9,+2:04.0 +  3.6,93.2 6.69,2
53,#49,Zanin Mattia  - Pizzol Fabio Peugeot 208 Rally4,RC4,12:02.1,+2:10.2 +  6.2,92.4 7.02,2
54,#76,Abramowski Wiktor  - Poradzisz M. Ford Fiesta Rally3,3,12:05.9,+2:14.0 +  3.8,91.9 7.23,2
55,#72,Ociepa Tomasz  - Kuśnierz Michał Škoda Fabia Rally2 evo,2,12:08.3,+2:16.4 +  2.4,91.6 7.36,2
56,#81,Pindel Filip  - Pietruszka K. Peugeot 208 Rally4,4,12:10.0,+2:18.1 +  1.7,91.4 7.45,2
57,#57,Rossi Ghjuvanni  - Blanc Nicolas Peugeot 208 Rally4,RC4,12:10.8,+2:18.9 +  0.8,91.3 7.49,2
58,#46,Raftery Aoife  - Williams Claire Peugeot 208 Rally4,RC4,12:11.4,+2:19.5 +  0.6,91.3 7.52,2
59,#42,Kramer A.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,12:22.2,+2:30.3 +  10.8,89.9 8.11,2
60,#52,Hangodi Bendegúz  - Bunkoczi L. Peugeot 208 Rally4,RC4,12:29.2,+2:37.3 +  7.0,89.1 8.48,2
61,#83,Gazda Błażej  - Mikuliszyn M. Renault Clio Rally4,4,12:32.0,+2:40.1 +  2.8,88.8 8.64,2
62,#62,Ravenščak M.  - Ravenščak D. Ford Fiesta Rally3,RC3,12:32.4,+2:40.5 +  0.4,88.7 8.66,2
63,#80,Kowalczyk Hubert  - Hryniuk J. Peugeot 208 Rally4,4,12:33.5,+2:41.6 +  1.1,88.6 8.72,2
64,#85,Geradzhiev G.  - Gadzhev G. Ford Fiesta Rally4,4,12:35.7,+2:43.8 +  2.2,88.3 8.83,2
65,#89,Janowski Sergiusz  - Grzenia K. Citroën C2 R2,NAT4,12:37.7,+2:45.8 +  2.0,88.1 8.94,2
66,#86,Bieńko Tadeusz  - Brzeziński J. Peugeot 208 R2,4R2,12:40.9,+2:49.0 +  3.2,87.7 9.12,2
67,#78,Musiał Wojciech  - Jermakow W. Subaru Impreza STi R4,NAT2,12:42.5,+2:50.6 +  1.6,87.5 9.20,2
68,#84,Nazaruk K.  - Kędzierski A. Peugeot 208 R2,4R2,12:47.6,+2:55.7 +  5.1,87.0 9.48,2
69,#51,Kreuter Norman  - Lade Maresa Peugeot 208 Rally4,RC4,12:55.0,+3:03.1 +  7.4,86.1 9.88,2
70,#4,Kristensson Tom  - Johansson A. Citroën C3 Rally2,RC2,13:13.2,+3:21.3 +  18.2,84.1 10.9,2
71,#77,Ćwikliński Piotr  - Pryczek M. Subaru Impreza STi N10,NAT2,13:14.9,+3:23.0 +  1.7,84.0 11.0,2
72,#87,Michalski Jacek  - Wach Sebastian Fiat Grande Punto R3D,NAT3,13:23.3,+3:31.4 +  8.4,83.1 11.4,2
73,#88,Jakubowiak Damian  - Kempa M. BMW 330i E46  [SR],NAT3,13:34.0,+3:42.1 +  10.7,82.0 12.0,2
74,#91,Latos Oliwier  - Latos Paweł Honda Civic Type-R EP3,HR3,13:46.9,+3:55.0 +  12.9,80.7 12.7,2
75,#90,Kalitowicz A.  - Wisławski M. Toyota Celica GT-Four (ST205),Historic,14:27.6,+4:35.7 +  40.7,76.9 14.9,2
76,#48,Spitalier Patrice  - Spitalier N. Peugeot 208 Rally4,RC4,18:01.1,+8:09.2 +  3:33.5,61.7 26.4,2
77,#71,Kotarba Łukasz  - Kotarba Tomasz Citroën C3 Rally2  [SR],2,19:51.9 [N],+10:00.0 +  1:50.8,56.0 32.4,2
78,#54,Otake Nao  - Salminen Marko Renault Clio Rally4  [SR],RC4,21:18.7 [N],+11:26.8 +  1:26.8,52.2 37.0,2
78,#56,Nowak Marek  - Sadowski Adrian Opel Corsa Rally4  [SR],RC4 4,21:18.7 [N],+11:26.8 +  0.0,52.2 37.0,2
78,#63,Domin Mateusz  - Komar Kevin Ford Fiesta Rally4  [SR],RC4 4,21:18.7 [N],+11:26.8 +  0.0,52.2 37.0,2
1,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,6:49.5,,118.9,3
2,#6,Marczyk M.  - Gospodarczyk S. Škoda Fabia RS Rally2,RC2 2,6:50.4,+0.9 +  0.9,118.7 0.07,3
3,#8,Sesks Mārtiņš  - Francis R. Škoda Fabia RS Rally2,RC2 2,6:50.5,+1.0 +  0.1,118.7 0.07,3
4,#12,Tempestini Simone  - Itu Sergiu Škoda Fabia Rally2 evo,RC2,6:52.9,+3.4 +  2.4,118.0 0.25,3
5,#21,McErlean Josh  - Rowan John Hyundai i20 N Rally2,RC2,6:53.7,+4.2 +  0.8,117.7 0.31,3
6,#3,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,6:57.6,+8.1 +  3.9,116.6 0.60,3
7,#5,Mabellini Andrea  - Lenzi Virginia Škoda Fabia Rally2 evo,RC2,6:58.1,+8.6 +  0.5,116.5 0.64,3
7,#7,Franceschi M.  - Escartefigue J. Škoda Fabia Rally2 evo,RC2,6:58.1,+8.6 +  0.0,116.5 0.64,3
9,#10,Heikkilä Mikko  - Vaaleri Samu Škoda Fabia Rally2 evo,RC2,6:58.9,+9.4 +  0.8,116.3 0.69,3
10,#14,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,6:59.4,+9.9 +  0.5,116.1 0.73,3
11,#2,Llarena Efrén  - Fernández Sara Škoda Fabia RS Rally2,RC2,7:00.1,+10.6 +  0.7,115.9 0.78,3
12,#22,Cais Erik  - Bacigál Igor Škoda Fabia RS Rally2,RC2,7:00.8,+11.3 +  0.7,115.8 0.84,3
13,#15,Tidemand Pontus  - Thulin Julia Ford Fiesta Rally2,RC2,7:03.5,+14.0 +  2.7,115.0 1.03,3
14,#11,Grzyb Grzegorz  - Binięda Adam Škoda Fabia Rally2 evo,RC2 2,7:05.2,+15.7 +  1.7,114.6 1.16,3
15,#24,Campedelli Simone  - Canton Tania Škoda Fabia Rally2 evo,RC2,7:05.5,+16.0 +  0.3,114.5 1.18,3
